,o,h,l,c,v,prediction_close,batch_open,trade,ror,cr,mdd,ma5,ma10,ma20,ma50,ma100,rate,noise,noise_ma,up,down,au,ad,rsi,rsi_shift_1
2015-03-21,0.0014853346024492806,0.000723681570804784,0.001571161434000629,0.0014511031648292952,0.0015529125459944845,0.0014078743988648057,0.0014853346024492806,0,1,1,0.0,0.0016191913125511142,0.0017507033042276604,,,,0.0,1.001138038259456,,0,3.397777349140128e-05,,,,
2015-03-22,0.0014513510252726516,0.000860044229184633,0.0016163975696545717,0.0015933943647343353,0.001957924394313803,0.001251307548955083,0.0014513510252726516,0,1,1,0.0,0.0015304481721510074,0.0016983032994195037,,,,0.0,1.0403920400114242,,0.00014229119990504012,0,3.174155695781283e-05,5.04049565580494e-05,38.64017546123079,
2015-03-23,0.0015936665296935586,0.000831986667279184,0.0016203311466679578,0.0015407213970948259,0.0030660046244296107,0.0014223267789930105,0.0015936665296935586,0,1,1,0.0,0.0014857204421901509,0.001659467045501932,,,,0.2,1.187800262143461,,0,5.2672967639509453e-05,3.174155695781283e-05,5.416731138944293e-05,36.947939797680704,38.64017546123079
2015-03-24,0.0015409845650747652,0.000780378198489369,0.0013531504926048749,0.0012601451103164832,0.005703501520786488,0.0012592291459441185,0.0015409845650747652,0,1,1,0.0,0.0015110968251473718,0.001631924023999825,,,,0.2,1.0671599022642957,,0,0.00028057628677834266,2.8307745787752286e-05,7.420847473075313e-05,27.612943244081457,36.947939797680704
2015-03-25,0.0012603603535419864,0.0005402170986562025,0.001270847958170947,0.0012712732020713092,0.004241996701845846,0.001128849107772112,0.0012603603535419864,0,1,1,0.0,0.0014663394152064485,0.0015788413796501294,,,,0.0,1.4903161272057779,,1.1128091754825965e-05,0,2.3941294546811092e-05,7.420847473075313e-05,24.39261418853255,27.612943244081457
2015-03-26,0.0012714903460670835,0.000594733086814458,0.0013995969596475514,0.0012976838731694291,0.0027266065756165175,0.0012716158526018262,0.0012714903460670835,0,1,1,0.0,0.001423570563930009,0.0015213809382405615,,,,0.0,1.0149362009475618,,2.6410671098119932e-05,0,2.53508528357557e-05,7.420847473075313e-05,25.46306152863529,24.39261418853255
2015-03-27,0.001297905528326647,0.0005477766490141478,0.0014027740795429788,0.0012773565588972803,0.0018765040760685488,0.001280984957702458,0.001297905528326647,0,1,1,0.0,0.0013928814645408083,0.0014616648183459076,,,,0.0,1.032544048654647,,0,2.0327314272148775e-05,2.53508528357557e-05,6.383285394220598e-05,28.42543077837194,25.46306152863529
2015-03-28,0.0012775747419808033,0.0005958960945618343,0.0014337888213792932,0.0013399706218377673,0.0019323976584403081,0.001241743448190391,0.0012775747419808033,0,1,1,0.0,0.001329663106998257,0.001407691774594204,0.00163168658415929,,,0.0,1.024033956140875,,6.261406294048692e-05,0,2.9823285902933336e-05,6.203116289618652e-05,32.467982000692274,28.42543077837194
2015-03-29,0.001340199499922016,0.000583248385309119,0.0013247077049696205,0.0011898155704259832,0.002083095523550399,0.0011497789528220892,0.001340199499922016,0,1,1,0.0,0.0012895060939677073,0.0014003014595575397,0.0016149322354115105,,,0.2,1.0744676284892187,,0,0.00015015505141178402,2.5901958332185172e-05,7.275652371131396e-05,26.254162638307005,32.467982000692274
2015-03-30,0.0011900188007833734,0.0005236442382560934,0.0012726634552540487,0.00127142157662804,0.0024986842700434582,0.0015981438336893916,0.0011900188007833734,0,1,1,0.0,0.0012754377834159846,0.0013708885993112163,0.0015816832377415374,,,0.0,1.202821567330795,,8.160600620205679e-05,0,2.823355850938677e-05,7.275652371131396e-05,27.956763563857677,26.254162638307005
2015-03-31,0.001271638745967418,0.0005197190871086988,0.0013033756142431796,0.0012163746160808345,0.0025815102837380478,0.001462798798456788,0.001271638745967418,0,1,1,0.0,0.0012754674633960515,0.0013495190136630303,0.0015501111589453452,,,0.0,1.1086791629483796,,0,5.504696054720558e-05,2.823355850938677e-05,7.113500176989646e-05,28.412969283276436,27.956763563857677
2015-04-01,0.0012165823829432712,0.0004941329166664246,0.0013150250538597466,0.0012460495274270369,0.0019218322191070212,0.0011433397885411978,0.0012165823829432712,0,1,1,0.0,0.0012592028343193762,0.0013260421494300924,0.001512172724424798,,,0.0,1.0705208616761812,,2.967491134620243e-05,0,3.0353195034115515e-05,4.233973958145655e-05,41.755357923895595,28.412969283276436
2015-04-02,0.0012462623630101967,0.0006413987726779239,0.0013936965941274719,0.0013525824591599034,0.0031996446783710054,0.0013715288368985057,0.0012462623630101967,0,1,1,0.0,0.001252940358525255,0.0012913017327617561,0.0014753843891318439,,,0.0,1.0358964898339498,,0.00010653293173286654,0,3.296034795953188e-05,4.233973958145655e-05,43.771991555242785,41.755357923895595
2015-04-03,0.001352813491450459,0.0006371828695936861,0.0014952131393575559,0.001361930056233957,0.0016659414088165112,0.001293305540457368,0.001352813491450459,0,1,1,0.0,0.0012554631568309437,0.0012724846253993256,0.0014522043246995753,,,0.4,1.1413271475511548,,9.347597074053655e-06,0,3.354324800383231e-05,4.233973958145655e-05,44.20391061452516,43.771991555242785
2015-04-04,0.0013621626851715403,0.0006252620401830805,0.001488102442448742,0.0013568853213051027,0.0008447257138068691,0.000996625516563654,0.0013621626851715403,0,1,1,0.0,0.0012898919337085769,0.001282664858562281,0.001430753119106205,,,0.4,1.010624992825735,,0,5.044734928854374e-06,3.354324800383231e-05,4.0273093969846063e-05,45.44149318018665,44.20391061452516
2015-04-05,0.0013571170885601628,0.0007001306639204175,0.0015015673791484107,0.001461489383800466,0.0019308448625543733,0.001326688565313816,0.0013571170885601628,0,1,1,0.0,0.001306987602227126,0.0012912275328115887,0.0014063042355260751,,,0.4,1.0061162692834125,,0.00010460406249536338,0,3.085130961742683e-05,4.0273093969846063e-05,43.376545969304146,45.44149318018665
2015-04-06,0.0014617390182960753,0.0007289151056679767,0.001537120863692479,0.0013921984658070838,0.0019981688778134632,0.0012494501424953341,0.0014617390182960753,0,1,1,0.0,0.0013560189292976866,0.0013076108818085314,0.0013846378500772197,,,0.6,1.1302314984764803,,0,6.929091799338233e-05,3.085130961742683e-05,4.1460090423694126e-05,42.66451707460065,43.376545969304146
2015-04-07,0.0013924362648398045,0.000636455989751576,0.0014992980077945337,0.0013717227769782037,0.001971938905780031,0.0013009420363232493,0.0013924362648398045,0,1,1,0.0,0.0013852537096636082,0.0013190970340944317,0.0013633944043443178,,,0.6,1.086043136998657,,0,2.0475688828880054e-05,3.085130961742683e-05,2.2881476284446795e-05,57.416173570019694,42.66451707460065
2015-04-08,0.0013719570785936256,0.0006123235789935217,0.0013716080462830723,0.001218006736204876,0.0037228305124586583,0.0011853224132210016,0.0013719570785936256,0,1,1,0.0,0.0013890824270922416,0.0013222727919615926,0.001361287125759566,,,0.4,1.0240061204210542,1.1226546222610154,0,0.00015371604077332778,3.0056445920653547e-05,3.3861193482541634e-05,47.02371082739181,57.416173570019694
2015-04-09,0.0012182147818469526,0.000486427990340058,0.0013021652828544453,0.001209697761027939,0.0025172191322205156,0.0011295006843283772,0.0012182147818469526,0,1,1,0.0,0.0013602928464273242,0.0013250923900679505,0.0013479904946895834,,,0.0,1.2027571502333125,1.121278364525853,0,8.308975176936871e-06,2.816996941364498e-05,3.44546917094657e-05,44.982230495853784,47.02371082739181
2015-04-10,0.0012099043874282131,0.00045211926179246223,0.001189150589431386,0.001079721649331573,0.0035255725948003815,0.0012847548350691795,0.0012099043874282131,0,1,1,0.0,0.0013308503062009344,0.0013189189542140301,0.0013342189839385301,,,0.0,1.0104408875321063,1.1195585088816187,0,0.0001299761116963661,2.816996941364498e-05,4.2286748668338365e-05,39.981949458483776,44.982230495853784
2015-04-11,0.0010799060747350804,0.0003864093240657121,0.0012194088741497421,0.0011178539104114427,0.0012545419496539961,0.0012721242383122444,0.0010799060747350804,0,1,1,0.0,0.0012544837174887353,0.001305251323393211,0.0013156467364116517,,,0.0,1.1766312247533872,1.1224451535292697,3.813226107986971e-05,0,2.642126928074375e-05,4.2286748668338365e-05,38.454419250347065,39.981949458483776
2015-04-12,0.0011180448491210793,0.00035849713812868573,0.0012257631139405965,0.0011024229565114179,0.000871371557587784,0.0013660005060955882,0.0011180448491210793,0,1,1,0.0,0.0011996054343449904,0.0012924295720042993,0.0012918656523830275,,,0.0,1.0455556517801805,1.1237088757927551,0,1.5430953900024812e-05,2.642126928074375e-05,3.266359884606985e-05,44.717488789237706,38.454419250347065
2015-04-13,0.0011026112594862783,0.000349774580023365,0.0010172835322311245,0.000903155926821669,0.0040999259970215494,0.0014774886658415198,0.0011026112594862783,0,1,1,0.0,0.0011457362705235205,0.0012674093488078812,0.0012699469871036034,,,0.0,1.0180128054035449,1.117117962985581,0,0.00019926702968974886,2.0592268837739693e-05,4.6896958109623336e-05,30.51193467336683,44.717488789237706
2015-04-14,0.0009033101933368743,0.0001737242822643062,0.0008714385998886492,0.0008074543377301659,0.005199145643150213,0.0013409251114353538,0.0009033101933368743,0,1,1,0.0,0.0010827553528215052,0.0012215240996244147,0.0012520944790933477,,,0.0,1.2988054953515982,1.1260759907303866,0,9.570158909150313e-05,2.0592268837739693e-05,4.980086014850174e-05,29.2532369768142,30.51193467336683
2015-04-15,0.0008075922576210397,0.0001394155537167113,0.0009327116264433201,0.0008829769871062511,0.0027799840555815607,0.0010338985593989491,0.0008075922576210397,0,1,1,0.0,0.0010022929268600704,0.0011665716165305024,0.0012288995746710454,,,0.0,1.1373855395712815,1.1285467476960327,7.55226493760852e-05,0,2.3867107268445605e-05,4.980086014850174e-05,32.39821608401668,29.2532369768142
2015-04-16,0.0008831278068913645,0.00024466775485424905,0.0010455750284427872,0.0009731887175987064,0.0032274317967653926,0.0012725533451884985,0.0008831278068913645,0,1,1,0.0,0.0009629372732913273,0.0011087104953900312,0.0012081606885992816,,,0.0,1.0950272330870574,1.129770582481526,9.021173049245535e-05,0,2.270130717984481e-05,4.980086014850174e-05,31.31121181113873,32.39821608401668
2015-04-17,0.0009733549462948182,0.00022460587121201107,0.0010227300234804289,0.0008881700965918367,0.0016727624745770605,0.0011952415807172656,0.0009733549462948182,0,1,1,0.0,0.000933999292726075,0.0010668023635355326,0.0011929496988149822,,,0.2,1.1124486147504578,1.130241437995987,0,8.50186210068697e-05,2.203362167455526e-05,5.587361879184957e-05,28.281866412732974,31.31121181113873
2015-04-18,0.0008883218034030768,0.00017270665048535212,0.0010275713490353654,0.0009071620398534057,0.0012263392314168153,0.0014310539700090885,0.0008883218034030768,0,1,1,0.0,0.0008911414015094347,0.0010184388360164778,0.0011703558139890351,,,0.0,1.1067313297788552,1.101802955493608,1.8991943261569e-05,0,2.3390189050381616e-05,5.551328058264569e-05,29.644056413700447,28.281866412732974
2015-04-19,0.0009073169906459086,0.00021094053018034164,0.0010516266853864585,0.0009034526759351307,0.0017074256482183308,0.0013965804828330874,0.0009073169906459086,0,1,1,0.0,0.0008919427609712417,0.0009873490568963732,0.0011562207234821619,,,0.2,1.0220388523036577,1.0991630078669317,0,3.7093639182750326e-06,1.5918470300712805e-05,5.577823514823676e-05,22.202512934220227,29.644056413700447
2015-04-20,0.0009036069931375431,0.00019872894883289248,0.0010443646970540532,0.0009209608736293899,0.0017459958721232497,0.0014742003986611962,0.0009036069931375431,0,1,1,0.0,0.0009111457080745423,0.0009567193174673064,0.0011378191358406681,,,0.0,1.0045966200154586,1.0992782939254653,1.7508197694259247e-05,0,1.716905585030275e-05,5.0828883862995165e-05,25.249376558603448,22.202512934220227
2015-04-21,0.0009211181813770291,0.0003310210800969251,0.0010818849701048146,0.001070225677700788,0.0028231068055854756,0.0014195914845913649,0.0009211181813770291,0,1,1,0.0,0.0009187437829716752,0.0009408405281315011,0.0011230459257623561,,,0.2,1.0205216973574938,1.0986159491703342,0.00014926480407139809,0,2.7830827569688328e-05,4.93663346609323e-05,36.05161998901703,25.249376558603448
2015-04-22,0.0010704084811136638,0.00037506999852879525,0.0011604052189489482,0.0010534593527901839,0.0033703349183724545,0.001214703544974327,0.0010704084811136638,0,1,1,0.0,0.0009381544899354444,0.0009360768913307596,0.0011142532316675293,,,0.4,1.1985812673661145,1.0989753160110893,0,1.6766324910604154e-05,2.7830827569688328e-05,3.958421209930919e-05,41.282817167112086,36.05161998901703
2015-04-23,0.0010536392923758513,0.000339889014170668,0.0012044310232141556,0.0010852115079306199,0.0024351112576523736,0.001353209838271141,0.0010536392923758513,1,1.0119859674115137,1.0119859674115137,0.0,0.000971217987729999,0.000931179694619717,0.0010992945217137991,,,0.4,1.0215820310769832,1.097456053638179,3.1752155140436e-05,0,3.009883865114804e-05,3.8990713872385126e-05,43.56496395152628,41.282817167112086
2015-04-24,0.001085396871047461,0.0003366907428653835,0.0011437631623538525,0.0010246746887843674,0.002562370589002687,0.0012261845404282212,0.001085396871047461,1,0.9776221273958552,0.9893398743555966,2.237787260414485,0.0010068339638103095,0.0009493883623907755,0.001085456231007595,,,0.4,1.0365190082908065,1.08232948300768,0,6.053681914625249e-05,3.009883865114804e-05,3.403076440451987e-05,46.934391009750435,43.56496395152628
2015-04-25,0.0010248497117109337,0.0002827562585808164,0.0011089661349277429,0.0009537516506669436,0.0015892639499523592,0.001336300396360457,0.0010248497117109337,1,0.9861251732363187,0.9756129549885104,3.594221026210393,0.0010310825075249878,0.0009711141077997649,0.0010688428621651335,,,0.2,1.0752375912371779,1.0843395293506672,0,7.09230381174238e-05,2.7375105716871636e-05,3.909669569862157e-05,41.1830357142857,46.934391009750435
2015-04-26,0.0009539145593509819,0.00020963214646454358,0.0009467817288373553,0.0008530053266465869,0.003198799041841231,0.001320358831435442,0.0009539145593509819,0,1,0.9756129549885104,3.594221026210393,0.0010376417831197784,0.000978192783045727,0.0010434516392178789,,,0.0,1.086053272313276,1.0861231701392882,0,0.00010074632402035663,2.7375105716871636e-05,4.51906507072167e-05,37.72455089820358,41.1830357142857
2015-04-27,0.0008531510270237703,0.00024844753003322147,0.0009852097504296675,0.0009497455376352064,0.0038928964075034267,0.0016436009900644422,0.0008531510270237703,0,1,0.9756129549885104,3.594221026210393,0.0009941902923017998,0.000966172391118622,0.0010164873773270773,0.0013230889914134332,,0.0,1.136891124931871,1.0898850757656546,9.674021098861948e-05,0,3.428512078748731e-05,3.095729144366321e-05,52.55035737491877,37.72455089820358
2015-04-28,0.0009499077620419467,0.0002212622239383048,0.0010446672799012367,0.0009363918275294156,0.0027942004498052453,0.0011695421999320388,0.0009499077620419467,0,1,0.9756129549885104,3.594221026210393,0.0009734439862350188,0.0009723309869825089,0.0009953849114994935,0.00130858141715672,,0.0,1.1311067684995773,1.0917730470993332,0,1.3353710105790811e-05,3.428512078748731e-05,2.50753000875409e-05,57.75754329584007,52.55035737491877
2015-04-29,0.0009365517710118306,0.0002057069953171494,0.0010501137711505406,0.0009420300606851938,0.002521378522983143,0.0012308659497648478,0.0009365517710118306,0,1,0.9756129549885104,3.594221026210393,0.0009436749662278928,0.0009752544650191012,0.000981301760957737,0.0012902124774932999,,0.0,1.0164146853093097,1.0855594843652838,5.638233155778188e-06,0,2.9293376771751096e-05,2.50753000875409e-05,53.87914230019495,57.75754329584007
2015-04-30,0.0009421909672245464,0.00039484113023418926,0.0010923240783326472,0.0010942623558912118,0.0037668283294379416,0.001408673357218504,0.0009421909672245464,1,1.0322803749890808,1.0071061070197447,0.48220632982202954,0.0009271432173306152,0.0009791128624278013,0.000967916089947554,0.0012709946903999658,,0.2,1.0064877378576382,1.0821531035289256,0.00015223229520601803,0,3.3723417108434145e-05,2.50753000875409e-05,57.35400144196109,53.87914230019495
2015-05-01,0.0010944492649678735,0.00038364718066569376,0.001189755755125753,0.0010380283988901586,0.002013461289525326,0.0011707008816301823,0.0010944492649678735,1,0.9690689000118954,0.9759552073248862,3.5604011564298697,0.0009552501584539936,0.0009964459707868859,0.0009686432494591935,0.001253376654232239,,0.6,1.218028838826715,1.08707003610061,0,5.623395700105321e-05,3.3723417108434145e-05,2.301925265855401e-05,59.43220022413153,57.35400144196109
2015-05-02,0.0010382057027410502,0.00032069938633896237,0.0011720546585655151,0.0010668130628959747,0.0013184859824667665,0.0012661832151934505,0.0010382057027410502,1,1.0165327699969644,0.9920904502949283,1.9659874501496057,0.0009922610935974494,0.0009932256929496247,0.0009646512921401921,0.0012345001869096743,,0.6,1.06999164945084,1.088206541421173,2.8784664005816057e-05,0,3.4422897161594646e-05,2.301925265855401e-05,59.926199261992664,59.43220022413153
2015-05-03,0.0010669952834059678,0.00042755072312914214,0.001208969765921909,0.001145154828849949,0.0013687708443979444,0.0013583573745563626,0.0010669952834059678,1,1.043951203904756,1.035694019967802,0.0,0.0010156785978702536,0.0009945612920526363,0.0009628704933361766,0.001219511796975877,,0.6,1.0336021425670228,1.084615707921702,7.834176595397429e-05,0,4.0018737586878526e-05,2.2754298092962934e-05,63.75147729191292,59.926199261992664
2015-05-04,0.0011453504307826507,0.000426823843287032,0.0012658553411924183,0.0011266080092585725,0.0022128821701388776,0.001402042806148529,0.0011453504307826507,1,0.9901816486795552,1.0255252122192742,0.9818351320444941,0.0010574383298244177,0.0010005566480261554,0.0009749725052084653,0.001206595069650751,,0.6,1.1000225812786877,1.0875956275368004,0,1.8546819591376464e-05,3.876815203728858e-05,2.4079070920918397e-05,61.686340640809476,63.75147729191292
2015-05-05,0.0011268004432408224,0.00038015815742356573,0.0011688775386700877,0.0010737866670623322,0.00266033142622026,0.0013048140099272132,0.0011268004432408224,1,0.9717711632987919,0.9965758284705645,3.7770027385553138,0.0010943602250276729,0.001010751721179144,0.0009909329144894546,0.0011922091833123124,,0.6,1.0223381631372768,1.0881363573319294,0,5.28213421962403e-05,2.8106380317903003e-05,2.785202393493556e-05,50.22727272727272,61.686340640809476
2015-05-06,0.001073970078721695,0.00033639999092853956,0.001128785311418266,0.001005682745522798,0.0026266797380210443,0.0014739676844328642,0.001073970078721695,1,0.9745663926577259,0.9712293101624426,6.224300668199614,0.0010902643877784373,0.0010227572731162154,0.0010004750280809712,0.0011757872503412826,,0.4,1.067215007002793,1.0860358076161396,0,6.810392153953427e-05,2.8106380317903003e-05,3.1518995122716284e-05,47.13828652683966,50.22727272727272
2015-05-07,0.0010058545244681014,0.00039484113023418926,0.0011339292198203864,0.00111013843346143,0.0032905013840992254,0.0014094426296651363,0.0010058545244681014,1,1.0207353859741246,0.9913681247780437,4.279825347561269,0.0010837941521238477,0.0010380276228606484,0.0010021000069896353,0.0011595582372406878,,0.2,1.0861794562975617,1.08604035159277,0.0001044556879386321,0,3.329948980348844e-05,3.1518995122716284e-05,51.37344669718771,47.13828652683966
2015-05-08,0.0011103280543036786,0.0004903531414874518,0.0012540546101522596,0.0012042079024288917,0.0030040047619325884,0.0015417998656630516,0.0011103280543036786,1,1.0507308706258465,1.0416610928587466,0.0,0.0010924607063033896,0.0010540696520868217,0.0010132003195346653,0.001153482745320988,,0.6,1.1410980856461213,1.0899434171002722,9.406946896746166e-05,0,4.001873758687856e-05,2.7194936612269676e-05,59.53957742037215,51.37344669718771
2015-05-09,0.0012044135911158322,0.0004967496840980203,0.0013044346542083222,0.0011780939804442335,0.0017440970451513072,0.0015120969619601965,0.0012044135911158322,1,0.9825178919495821,1.0234506610814735,1.7482108050418,0.0011042733383700258,0.0010808558340972218,0.0010280551495581614,0.0011478880690783727,,0.8,1.1229274238756273,1.0872824262216827,0,2.6113921984658242e-05,4.001873758687856e-05,2.399428545992928e-05,62.516556291390756,59.53957742037215
2015-05-10,0.0011782952086569379,0.0004673837384767741,0.0012953571687928152,0.0011436710832826392,0.0010895970298296074,0.001424167538061738,0.0011782952086569379,1,0.9764920538622817,0.999391438066158,4.057908573371333,0.001114572291453249,0.001104466258240461,0.0010417895603341313,0.001141747281202526,,0.8,1.0325864826811584,1.0880206127266512,0,3.4422897161594246e-05,4.001873758687856e-05,1.9256897827160538e-05,67.5129626318613,62.516556291390756
2015-05-11,0.0011438664317793045,0.0004093787270763906,0.00129490329452204,0.0011424840868287907,0.001601672229787396,0.0011929874308407307,0.0011438664317793045,1,0.9990332123317136,0.9984252387480447,4.1506642042322035,0.0011285515620647708,0.001109407974921604,0.001052926972854245,0.001135597589332659,,0.8,1.0418179207943714,1.083526835928017,0,1.1869964538484962e-06,3.310872251626288e-05,1.9341683288149717e-05,63.123863406748846,67.5129626318613
2015-05-12,0.0011584096220120976,0.0004239163239185919,0.0013035269056667713,0.0011766102348769237,0.0018149779621741806,0.0015062096063047647,0.0011584096220120976,1,1.0094270347132714,1.0078374281323288,3.247089188441491,0.00115906258157357,0.0011214283668487088,0.0010573270298991667,0.0011268924511790297,,0.6,1.0015610464861604,1.0820603490848832,3.412614804813299e-05,0,3.5546304519700954e-05,1.83878468520218e-05,65.90685792886619,63.123863406748846
2015-05-13,0.0011768112096535916,0.00045502678116090276,0.0012505749074096487,0.0011113254299152785,0.002879120272029278,0.0014632317470386624,0.0011768112096535916,1,0.9554825588328041,0.9629710847193498,7.554281203250003,0.001172359212643553,0.0011324099594734714,0.0010634856257630537,0.0011196089840706063,,0.8,1.0206916721099546,1.0821496446417636,0,6.528480496164517e-05,3.514357358000251e-05,2.3051047206425028e-05,60.389728646876726,65.90685792886619
2015-05-14,0.0011115152535063557,0.00039047985118152847,0.001207608143109583,0.0011120673026989332,0.002363698313788563,0.0015664184466004372,0.0011115152535063557,1,1.0000993327245553,0.963066739260863,7.5450983181284474,0.0011537795451216574,0.0011290264417458417,0.0010647915448859983,0.0011166320820698936,,0.2,1.0823153010147424,1.074933304830535,7.418727836546596e-07,0,2.432282912126227e-05,2.3051047206425028e-05,51.34228187919463,60.389728646876726
2015-05-15,0.0011122572530080288,0.0003843740605078043,0.0012514826559511991,0.0011145896701633606,0.001387566372536592,0.0012354671489447355,0.0011122572530080288,1,1.000419402462699,0.9634706518230524,7.506322504674484,0.0011405719539918757,0.0011275721227225622,0.0010691619219508532,0.0011134474202087125,,0.2,1.0006755967507326,1.0703763067365166,2.522367464427404e-06,0,2.4502998225864226e-05,1.9034335992064084e-05,56.280428432327156,51.34228187919463
2015-05-16,0.0011147800513137173,0.00035704337844446547,0.00123453801650892,0.0010920367375402465,0.0009528715180111501,0.00108604715205729,0.0011147800513137173,0,1,0.9634706518230524,7.506322504674484,0.0011347546778987584,0.0011316531199817646,0.0010772051965489899,0.0011097849106684538,,0.4,1.0026898790658754,1.0672983949358106,0,2.2552932623114055e-05,2.2446950796877365e-05,2.0645259750857945e-05,52.09050664043286,56.280428432327156
2015-05-17,0.0010922232664628542,0.00035122833970758485,0.001236807387862797,0.0010987135925931424,0.0008032089494251412,0.0015649722190573812,0.0010922232664628542,1,1.0011884614308404,0.9646156995324907,7.396397336374701,0.0011215174067889095,0.0011402899941812398,0.001089158808520944,0.0011060778811580949,,0.2,1.025918465723094,1.0644140566348983,6.676855052895839e-06,0,1.7328028589657474e-05,2.0645259750857945e-05,45.63215182807705,52.09050664043286
2015-05-18,0.0010989012619779127,0.00035035608389705295,0.0011958074120694243,0.001042182886478627,0.0022594455373346977,0.0012921018060296774,0.0010989012619779127,1,0.9896772571910241,0.9546582197567164,8.352320509855904,0.0011059354172537738,0.0011391473149486631,0.0010966084835177426,0.0011012519163992127,,0.2,1.0073289068900404,1.0611006425386047,0,5.653070611451533e-05,1.7328028589657474e-05,2.3358394502510722e-05,42.589215941651496,45.63215182807705
2015-05-19,0.0010423608999504197,0.00031110457242310933,0.0011870325095011012,0.001034022285858421,0.0016756512288335944,0.0010221786797046661,0.0010423608999504197,0,1,0.9546582197567164,8.352320509855904,0.0010921045465425866,0.001122942045832122,0.0011018989399646719,0.0010982987583825537,,0.0,1.0670865086607781,1.062602231083842,0,8.160600620206026e-06,1.7328028589657474e-05,2.0168341532793987e-05,46.212549462973435,42.589215941651496
2015-05-20,0.001034198905432015,0.00032011788246527444,0.001189150589431386,0.001065329317328665,0.002323178947596445,0.0012945500202476978,0.001034198905432015,0,1,0.9546582197567164,8.352320509855904,0.0010764928770273837,0.0011085324155096297,0.0011064993368750452,0.0010935499615718459,,0.0,1.0095197493254744,1.0627663353941759,3.1307031470243895e-05,0,1.9564245123246324e-05,1.530377570854154e-05,56.109422492401215,46.212549462973435
2015-05-21,0.0010655112844026216,0.00034425029322332837,0.0012307557309191256,0.001090404617416206,0.0013973287090021263,0.0012957841390743852,0.0010655112844026216,0,1,0.9546582197567164,8.352320509855904,0.0010666391236451647,0.0011006969007719615,0.0011050524378467827,0.0010905285396010326,,0.0,1.0358219118726302,1.0632763425446805,2.5075300087541025e-05,0,1.3894217419596962e-05,1.530377570854154e-05,47.58620689655179,56.109422492401215
2015-05-22,0.0010905908675591732,0.0004079249673921703,0.0012181985427610078,0.0011423357122720599,0.003194625952261429,0.0014089675387367606,0.0010905908675591732,1,1.0189786458889742,0.9727763400544777,6.612971654266252,0.0010663126438644282,0.0010939150253266691,0.001107671696087689,0.0010874151096920122,,0.4,1.0280802947412844,1.0575929767905194,5.1931094855853926e-05,0,1.0884333554482125e-05,1.530377570854154e-05,41.562120598947836,47.58620689655179
2015-05-23,0.0011425308326762926,0.00040458132011846363,0.0012859771005301252,0.0011233437690104904,0.0010209514671484208,0.0012999543687328696,0.0011425308326762926,1,0.9865652195164953,0.9597073034662986,7.867605880098018,0.0010750385580041045,0.001090486987628939,0.001111448473551205,0.001083209456516529,,0.8,1.0638609586822332,1.059002274377361,0,1.8991943261569433e-05,1.0884333554482125e-05,1.4795062942606625e-05,42.38547255468434,41.562120598947836
2015-05-24,0.0011235356454334607,0.0004186827890553992,0.0012899106775435113,0.0011525735566864995,0.0008895959175581607,0.0012864789459854364,0.0011235356454334607,1,1.0206760943427555,0.9795503022141994,5.962667807250985,0.0010912735071007128,0.0010916890268216496,0.0011103577342837455,0.0010784369157217674,,0.8,1.021768954393646,1.0585106059141223,2.9229787676009027e-05,0,1.2972175531339911e-05,1.2336284573921323e-05,51.25628140703511,42.38547255468434
2015-05-25,0.0011527704257993819,0.0003962948899184091,0.0012209217883856595,0.0010902562428594742,0.0016214240855598144,0.0015741287497803569,0.0011527704257993819,1,0.9566163867213665,0.93705387071597,10.042347060855596,0.001114987811174186,0.001095740344100785,0.0011116562334116736,0.0010743499824665517,,0.8,1.0333298704416982,1.0571136818876063,0,6.231731382702523e-05,1.2972175531339911e-05,1.6702735814862518e-05,43.71428571428569,51.25628140703511
2015-05-26,0.0010904424676588384,0.0003400343901390898,0.0012496671588680978,0.0011010875855008385,0.0001447723109679333,0.0013431095285341144,0.0010904424676588384,1,1.0019524400704707,0.9388834122413455,9.866710134611715,0.0011199740478254293,0.001093306585735297,0.0011124798528585307,0.001066924051453807,,0.2,1.0758090550531132,1.0567722079789343,1.0831342641364275e-05,0,1.130826085942786e-05,1.6702735814862518e-05,40.37079076806659,43.71428571428569
2015-05-27,0.0011012756603832664,0.00035631649860235533,0.00123453801650892,0.0010881789990652407,0.0026286607967395625,0.0016634631901979446,0.0011012756603832664,1,0.9952430942445535,0.9344172323339615,10.295465699929705,0.001122111006390248,0.0010942118251273383,0.001117250909654289,0.0010611008393646762,,0.4,1.0117026547480306,1.0525992589728062,0,1.2908586435597842e-05,1.130826085942786e-05,1.296157734871628e-05,46.593886462882104,40.37079076806659
2015-05-28,0.0010883648690541538,0.00034832082033914476,0.0012477003703614048,0.001104796949419114,0.0015224647366381915,0.0018141407053917646,0.0010883648690541538,1,1.0030195903657273,0.9372387896062867,10.024594752395155,0.0011112778136658202,0.0010931581858349623,0.001116152750391813,0.0010554289951738866,,0.2,1.0149127089035679,1.0487261236529393,1.661795035387331e-05,0,1.2442266400157764e-05,1.296157734871628e-05,48.97788902795166,46.593886462882104
