,Open,High,Low,Close,Volume,Datetime,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,rate,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2021-06-15,40544.19,41341.57,39526.47,40171.47,4078.8019744,2021-06-15 00:00:00,40625.732931364364,40544.19,1,0.9908070675477794,3.2061301568521183,37.38481243731726,1,loss1,0.9944842405286676,4.261507381061932,27.52147541151675,0.6,0.9908070675477794,4.688684541115344,28.598697574996923,1,0.9963228270191118,1.7452084148435159,17.676185447038428,0.4,0.9954035337738897,2.8167756550888603,20.80714682128985,0.5,0.9944842405286676,4.694598577074392,27.201806534432443,0.6,0.9963228270191118,1.9570419331583242,12.362867651606953,0.4,0.9954035337738897,3.124958724047009,18.474469666146337,0.5
2021-06-16,40166.93,40506.59,38095.41,38353.99,4008.51296381,2021-06-16 00:00:00,40478.605710240845,40166.93,1,0.9548648602220782,3.0614210240763877,40.21095768017974,1,loss1,0.9729189161332469,4.146101142276606,29.484272414435996,0.6,0.9548648602220782,4.477060108977522,31.821405340275106,1,0.9819459440888313,1.7137003245452889,19.162464197798283,0.4,0.9774324301110391,2.7532078736311187,22.594337070106615,0.5,0.9729189161332469,4.5674637592879,29.173260517021603,0.6,0.9819459440888313,1.9217093886765821,13.94507333891933,0.4,0.9774324301110391,3.05443599964196,20.31430276969018,0.5
2021-06-17,38361.38,39553.05,37350.0,38097.68,3569.2526164,2021-06-17 00:00:00,38573.35823157368,38361.38,1,0.993125899016146,3.040376506802793,40.6219535948141,1,loss1,0.9972503596064584,4.134700855100093,29.67816530738524,0.4,0.993125899016146,4.446284345677626,32.29007188490329,1,0.9972503596064584,1.7089882649104937,19.384738351554383,0.4,0.9972503596064584,2.7456375420499657,22.807174807587522,0.4,0.9972503596064584,4.554904876439324,29.368008580846855,0.4,0.9972503596064584,1.9164253789168288,14.181693441329902,0.4,0.9972503596064584,3.0460373990378566,20.533409781582172,0.4
2021-06-18,38110.25,38208.68,35143.68,35840.0,4240.40486721,2021-06-18 00:00:00,38000.1779347488,38110.25,0,1,3.040376506802793,40.6219535948141,1,loss1,1,4.134700855100093,29.67816530738524,0.4,1,4.446284345677626,32.29007188490329,1,1,1.7089882649104937,19.384738351554383,0.4,1,2.7456375420499657,22.807174807587522,0.4,1,4.554904876439324,29.368008580846855,0.4,1,1.9164253789168288,14.181693441329902,0.4,1,3.0460373990378566,20.533409781582172,0.4
2021-06-19,35849.18,36440.0,34718.21,35507.06,3129.33472247,2021-06-19 00:00:00,35893.49081154948,35849.18,1,0.990456685480672,3.0113612375411978,41.188616967202044,1,loss1,1,4.134700855100093,29.67816530738524,0.0,0.990456685480672,4.40385205572446,32.93624902498675,1,0.9961826741922688,1.702464499901741,19.692473070342,0.4,0.9980913370961344,2.7403970455259943,22.954509889476856,0.2,1,4.554904876439324,29.368008580846855,0.0,0.9961826741922688,1.9091097588592987,14.509289877732096,0.4,0.9980913370961344,3.040223540450526,20.685084714428754,0.2
2021-06-20,35494.7,36125.0,33337.0,35589.77,3958.11811992,2021-06-20 00:00:00,35314.19805855213,35494.7,0,1,3.0113612375411978,41.188616967202044,1,loss1,1,4.134700855100093,29.67816530738524,0.0,1,4.40385205572446,32.93624902498675,1,1,1.702464499901741,19.692473070342,0.4,1,2.7403970455259943,22.954509889476856,0.2,1,4.554904876439324,29.368008580846855,0.0,1,1.9091097588592987,14.509289877732096,0.4,1,3.040223540450526,20.685084714428754,0.2
2021-06-21,35598.66,35763.8,31238.69,31634.16,8580.06222043,2021-06-21 00:00:00,35449.37340663664,35598.66,0,1,3.0113612375411978,41.188616967202044,1,loss1,1,4.134700855100093,29.67816530738524,0.0,1,4.40385205572446,32.93624902498675,1,1,1.702464499901741,19.692473070342,0.4,1,2.7403970455259943,22.954509889476856,0.2,1,4.554904876439324,29.368008580846855,0.0,1,1.9091097588592987,14.509289877732096,0.4,1,3.040223540450526,20.685084714428754,0.2
2021-06-22,31628.83,33315.85,28600.0,32545.26,9778.51694548,2021-06-22 00:00:00,31843.997262115674,31628.83,1,1.0289745147069935,3.0986139680064055,39.48458568457961,1,loss1,1,4.134700855100093,29.67816530738524,0.0,1.0289745147069935,4.531451531880473,30.993109386055075,1,1.0115898058827975,1.722195732977956,18.761724422299743,0.4,1.0057949029413986,2.756277380425713,22.508038752213885,0.2,1,4.554904876439324,29.368008580846855,0.0,1.0115898058827975,1.9312359703734323,13.5184691426325,0.4,1.0057949029413986,3.0578413407875917,20.22546247854362,0.2
2021-06-23,32547.57,35000.0,31670.89,33652.28,5855.58129399,2021-06-23 00:00:00,32191.73313559708,32547.57,0,1,3.0986139680064055,39.48458568457961,1,loss1,1,4.134700855100093,29.67816530738524,0.0,1,4.531451531880473,30.993109386055075,1,1,1.722195732977956,18.761724422299743,0.4,1,2.756277380425713,22.508038752213885,0.2,1,4.554904876439324,29.368008580846855,0.0,1,1.9312359703734323,13.5184691426325,0.4,1,3.0578413407875917,20.22546247854362,0.2
2021-06-24,33693.99,35289.0,32314.37,34649.32,4725.82718452,2021-06-24 00:00:00,33430.9373089114,33693.99,0,1,3.0986139680064055,39.48458568457961,1,loss1,1,4.134700855100093,29.67816530738524,0.0,1,4.531451531880473,30.993109386055075,1,1,1.722195732977956,18.761724422299743,0.4,1,2.756277380425713,22.508038752213885,0.2,1,4.554904876439324,29.368008580846855,0.0,1,1.9312359703734323,13.5184691426325,0.4,1,3.0578413407875917,20.22546247854362,0.2
2021-06-25,34652.68,35517.22,31271.02,31597.75,5099.26353351,2021-06-25 00:00:00,34611.746344144776,34652.68,0,1,3.0986139680064055,39.48458568457961,1,loss1,1,4.134700855100093,29.67816530738524,0.2,1,4.531451531880473,30.993109386055075,1,1,1.722195732977956,18.761724422299743,0.4,1,2.756277380425713,22.508038752213885,0.3,1,4.554904876439324,29.368008580846855,0.2,1,1.9312359703734323,13.5184691426325,0.4,1,3.0578413407875917,20.22546247854362,0.3
2021-06-26,31595.95,32714.46,30082.79,32269.38,3300.16005776,2021-06-26 00:00:00,31856.30369609835,31595.95,1,1.0213138076240784,3.1646572300217763,38.194771785569344,1,loss1,1,4.134700855100093,29.67816530738524,0.0,1,4.531451531880473,30.993109386055075,1,1.0085255230496313,1.7368783523954363,18.069125631349756,0.4,1.0042627615248156,2.7680267335947115,22.177709001324317,0.2,1,4.554904876439324,29.368008580846855,0.0,1,1.9312359703734323,13.5184691426325,0.4,1,3.0578413407875917,20.22546247854362,0.2
2021-06-27,32293.98,34772.94,32015.82,34699.5,3260.56534452,2021-06-27 00:00:00,32076.125660551123,32293.98,0,1,3.1646572300217763,38.194771785569344,1,loss1,1,4.134700855100093,29.67816530738524,0.0,1,4.531451531880473,30.993109386055075,1,1,1.7368783523954363,18.069125631349756,0.4,1,2.7680267335947115,22.177709001324317,0.2,1,4.554904876439324,29.368008580846855,0.0,1,1.9312359703734323,13.5184691426325,0.4,1,3.0578413407875917,20.22546247854362,0.2
2021-06-28,34716.02,35357.13,33878.23,34487.11,3369.99371686,2021-06-28 00:00:00,34431.03862277651,34716.02,0,1,3.1646572300217763,38.194771785569344,1,loss1,1,4.134700855100093,29.67816530738524,0.4,1,4.531451531880473,30.993109386055075,1,1,1.7368783523954363,18.069125631349756,0.4,1,2.7680267335947115,22.177709001324317,0.4,1,4.554904876439324,29.368008580846855,0.4,1,1.9312359703734323,13.5184691426325,0.4,1,3.0578413407875917,20.22546247854362,0.4
2021-06-29,34494.42,36623.79,34240.0,35907.93,3179.50783988,2021-06-29 00:00:00,34608.783516270814,34494.42,1,1.0409779320829282,3.2943383390593564,35.662121341428524,1,loss1,1.0163911728331714,4.2024734514295,28.52550796099289,0.4,1,4.531451531880473,30.993109386055075,1,1.0163911728331714,1.765347825659744,16.726182509200356,0.4,1.0163911728331714,2.813397938191901,20.902110379291667,0.4,1,4.554904876439324,29.368008580846855,0.4,1,1.9312359703734323,13.5184691426325,0.4,1,3.0578413407875917,20.22546247854362,0.4
2021-06-30,35900.05,36099.82,34049.36,35037.23,3381.0453953,2021-06-30 00:00:00,35945.183593743364,35900.05,1,0.9759660501865597,3.2151623767499116,37.208414688211846,1,loss1,0.9855796301119358,4.141872229815117,29.556196573756864,0.6,1,4.531451531880473,30.993109386055075,1,0.9903864200746239,1.7483765132416749,17.52674200933935,0.4,0.9879830250932798,2.779589405766031,21.852627734038236,0.5,1,4.554904876439324,29.368008580846855,0.6,1,1.9312359703734323,13.5184691426325,0.4,1,3.0578413407875917,20.22546247854362,0.5
2021-07-01,35059.71,35071.34,32700.88,33564.21,3118.76325902,2021-07-01 00:00:00,35694.946579892625,35059.71,1,0.957344199367308,3.078017051405535,39.88684003268215,1,loss1,0.9829376797469231,4.071202279382686,30.758131307660218,0.4,0.957344199367308,4.338158838759872,33.9366535543655,1,0.9829376797469231,1.7185451532497875,18.933927149490632,0.4,0.9829376797469231,2.7321631611527915,23.18600322657649,0.4,0.9829376797469231,4.477187630715215,30.573154238553023,0.4,0.9829376797469231,1.898284603762659,14.994044718097255,0.4,0.9829376797469231,3.0056674725479757,21.586601185775812,0.4
2021-07-02,33537.11,33981.51,32700.05,33811.56,2086.83881625,2021-07-02 00:00:00,33713.10308315814,33537.11,1,1.00818347198074,3.103205917701952,39.39490567241587,1,loss1,1,4.071202279382686,30.758131307660218,0.0,1,4.338158838759872,33.9366535543655,1,1.003273388792296,1.72417061969349,18.66856637518632,0.4,1.001636694396148,2.7366348772880125,23.060282188511692,0.2,1,4.477187630715215,30.573154238553023,0.0,1,1.898284603762659,14.994044718097255,0.4,1,3.0056674725479757,21.586601185775812,0.2
2021-07-03,33810.46,34959.72,33333.1,34688.3,1244.49692391,2021-07-03 00:00:00,33645.206995744535,33810.46,0,1,3.103205917701952,39.39490567241587,1,loss1,1,4.071202279382686,30.758131307660218,0.0,1,4.338158838759872,33.9366535543655,1,1,1.72417061969349,18.66856637518632,0.4,1,2.7366348772880125,23.060282188511692,0.2,1,4.477187630715215,30.573154238553023,0.0,1,1.898284603762659,14.994044718097255,0.4,1,3.0056674725479757,21.586601185775812,0.2
2021-07-04,34672.08,35960.0,34404.29,35289.21,1204.00371528,2021-07-04 00:00:00,34563.14173205621,34672.08,0,1,3.103205917701952,39.39490567241587,1,loss1,1,4.071202279382686,30.758131307660218,0.4,1,4.338158838759872,33.9366535543655,1,1,1.72417061969349,18.66856637518632,0.4,1,2.7366348772880125,23.060282188511692,0.4,1,4.477187630715215,30.573154238553023,0.4,1,1.898284603762659,14.994044718097255,0.4,1,3.0056674725479757,21.586601185775812,0.4
2021-07-05,35255.0,35258.7,33143.0,33704.21,2254.35340918,2021-07-05 00:00:00,35290.1007004144,35255.0,1,0.9560121968515104,2.966702706664851,42.060790631493276,1,loss1,0.9736073181109063,3.9637523327167856,32.58560992146354,0.6,0.9560121968515104,4.147332761733622,36.84263503314654,1,0.9824048787406041,1.6938336285680953,20.099602812015426,0.4,0.9780060984257553,2.6764455991522946,24.752486769207728,0.5,0.9736073181109063,4.359022641819963,32.40551489329807,0.6,0.9824048787406041,1.8648840559746107,16.48973480905312,0.4,0.9780060984257553,2.9395611179918464,23.311217761397863,0.5
2021-07-06,33730.76,35100.49,33510.58,34244.09,2386.50511711,2021-07-06 00:00:00,33731.850014900054,33730.76,1,1.0152184534235218,3.011851333627666,41.179045472322976,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1.0152184534235218,4.210448752199912,35.88147761604611,1,1.0060873813694087,1.7041446398415185,19.61321862276494,0.4,1.0030436906847044,2.684591871690553,24.523456614139988,0.2,1,4.359022641819963,32.40551489329807,0.0,1.0060873813694087,1.8762363164330578,15.981375976575379,0.4,1.0030436906847044,2.9485082327837975,23.077800829276903,0.2
2021-07-07,34231.95,35059.02,33800.0,33882.47,1540.04244824,2021-07-07 00:00:00,34180.88296631682,34231.95,0,1,3.011851333627666,41.179045472322976,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.210448752199912,35.88147761604611,1,1,1.7041446398415185,19.61321862276494,0.4,1,2.684591871690553,24.523456614139988,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.8762363164330578,15.981375976575379,0.4,1,2.9485082327837975,23.077800829276903,0.2
2021-07-08,33858.33,33943.02,32101.0,32898.79,2945.85492495,2021-07-08 00:00:00,33920.28089941222,33858.33,1,0.9716601498065616,2.9264959180277503,42.84602251187239,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,0.9716601498065616,4.091125265315417,37.698586935032,1,0.9886640599226246,1.6848265583210946,20.52447835947035,0.4,0.9943320299613123,2.6693756853957065,24.95125540067475,0.2,1,4.359022641819963,32.40551489329807,0.0,0.9886640599226246,1.8549674139789771,16.93380606388845,0.4,0.9943320299613123,2.931796176461555,23.51379354948653,0.2
2021-07-09,32892.94,34115.44,32285.73,33826.43,1636.57507041,2021-07-09 00:00:00,32929.318112059525,32892.94,1,1.0283796462097945,3.0095488368157857,41.224012851276775,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1.0283796462097945,4.20722995294502,35.93049487387794,1,1.0113518584839178,1.703952470981102,19.62228348487151,0.4,1.0056759292419588,2.684526872906218,24.525284036631138,0.2,1,4.359022641819963,32.40551489329807,0.0,1.0113518584839178,1.8760247415547455,15.990850385528038,0.4,1.0056759292419588,2.9484368441109963,23.079663253687556,0.2
2021-07-10,33830.73,34261.04,33014.21,33517.6,1442.42483187,2021-07-10 00:00:00,33672.632217477876,33830.73,0,1,3.0095488368157857,41.224012851276775,1,loss1,1,3.9637523327167856,32.58560992146354,0.2,1,4.20722995294502,35.93049487387794,1,1,1.703952470981102,19.62228348487151,0.4,1,2.684526872906218,24.525284036631138,0.3,1,4.359022641819963,32.40551489329807,0.2,1,1.8760247415547455,15.990850385528038,0.4,1,2.9484368441109963,23.079663253687556,0.3
2021-07-11,33521.48,34635.82,33335.49,34258.53,1635.01765874,2021-07-11 00:00:00,33532.71912416286,33521.48,1,1.0219873943513234,3.0757209739104208,39.931682043449484,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1.0219873943513234,4.2997359770471215,34.52177339877576,1,1.0087949577405293,1.7189386609552513,18.91536486484071,0.4,1.0043974788702648,2.696332023106481,24.193385567942983,0.2,1,4.359022641819963,32.40551489329807,0.0,1.0087949577405293,1.892524299876907,15.251993464850951,0.4,1.0043974788702648,2.9614025328332847,22.741407698151992,0.2
2021-07-12,34266.84,34677.0,32660.0,33105.0,1879.53733471,2021-07-12 00:00:00,34191.007055825336,34266.84,0,1,3.0757209739104208,39.931682043449484,1,loss1,1,3.9637523327167856,32.58560992146354,0.6,1,4.2997359770471215,34.52177339877576,1,1,1.7189386609552513,18.91536486484071,0.4,1,2.696332023106481,24.193385567942983,0.5,1,4.359022641819963,32.40551489329807,0.6,1,1.892524299876907,15.251993464850951,0.4,1,2.9614025328332847,22.741407698151992,0.5
2021-07-13,33091.53,33340.0,32190.0,32728.0,1870.57403303,2021-07-13 00:00:00,33175.816114417794,33091.53,1,0.9890144094274276,3.041932362575567,40.59156799090326,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,0.9890144094274276,4.252500838033122,35.24109038763492,1,0.995605763770971,1.711385238415803,19.27166990616923,0.4,0.9978028818854855,2.690407863175768,24.359941653711676,0.2,1,4.359022641819963,32.40551489329807,0.0,0.995605763770971,1.88420810103407,15.624396225505691,0.4,0.9978028818854855,2.9548959816840275,22.911153950800276,0.2
2021-07-14,32737.56,33111.72,31589.35,32823.55,2753.09806091,2021-07-14 00:00:00,32712.79111308391,32737.56,0,1,3.041932362575567,40.59156799090326,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.252500838033122,35.24109038763492,1,1,1.711385238415803,19.27166990616923,0.4,1,2.690407863175768,24.359941653711676,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.2
2021-07-15,32818.68,33179.0,31121.57,31848.65,2470.21303625,2021-07-15 00:00:00,32761.83090163454,32818.68,0,1,3.041932362575567,40.59156799090326,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.252500838033122,35.24109038763492,1,1,1.711385238415803,19.27166990616923,0.4,1,2.690407863175768,24.359941653711676,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.2
2021-07-16,31885.7,32264.53,31012.93,31388.17,1912.46866725,2021-07-16 00:00:00,31872.58662032689,31885.7,0,1,3.041932362575567,40.59156799090326,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.252500838033122,35.24109038763492,1,1,1.711385238415803,19.27166990616923,0.4,1,2.690407863175768,24.359941653711676,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.2
2021-07-17,31376.3,31950.0,31176.66,31529.68,1550.07201059,2021-07-17 00:00:00,31335.28876171318,31376.3,0,1,3.041932362575567,40.59156799090326,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.252500838033122,35.24109038763492,1,1,1.711385238415803,19.27166990616923,0.4,1,2.690407863175768,24.359941653711676,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.2
2021-07-18,31509.33,32440.98,31100.0,31776.65,1256.54606075,2021-07-18 00:00:00,31421.754548291352,31509.33,0,1,3.041932362575567,40.59156799090326,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.252500838033122,35.24109038763492,1,1,1.711385238415803,19.27166990616923,0.4,1,2.690407863175768,24.359941653711676,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.2
2021-07-19,31794.49,31881.71,30400.0,30829.29,2506.27744084,2021-07-19 00:00:00,31719.636742939372,31794.49,0,1,3.041932362575567,40.59156799090326,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.252500838033122,35.24109038763492,1,1,1.711385238415803,19.27166990616923,0.4,1,2.690407863175768,24.359941653711676,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.2
2021-07-20,30822.08,31068.62,29296.39,29786.58,3413.24206454,2021-07-20 00:00:00,30825.72822328341,30822.08,1,0.9664039545676346,2.939735464720296,42.587456371746455,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.252500838033122,35.24109038763492,1,0.9865615818270539,1.6883869279269643,20.35653096437376,0.4,0.993280790913527,2.672330450215199,24.868183021053408,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.2
2021-07-21,29792.99,32875.42,29500.0,32138.45,4842.16399723,2021-07-21 00:00:00,29706.779125283654,29792.99,0,1,2.939735464720296,42.587456371746455,1,loss1,1,3.9637523327167856,32.58560992146354,0.0,1,4.252500838033122,35.24109038763492,1,1,1.6883869279269643,20.35653096437376,0.4,1,2.672330450215199,24.868183021053408,0.2,1,4.359022641819963,32.40551489329807,0.0,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.2
2021-07-22,32115.82,32609.83,31703.15,32300.88,2392.46948134,2021-07-22 00:00:00,32114.79341043944,32115.82,0,1,2.939735464720296,42.587456371746455,1,,1,3.9637523327167856,32.58560992146354,0.4,1,4.252500838033122,35.24109038763492,1,1,1.6883869279269643,20.35653096437376,0.4,1,2.672330450215199,24.868183021053408,0.4,1,4.359022641819963,32.40551489329807,0.4,1,1.88420810103407,15.624396225505691,0.4,1,2.9548959816840275,22.911153950800276,0.4
2021-07-23,32306.98,33684.17,32000.0,33684.17,1976.38421775,2021-07-23 00:00:00,32378.915547409164,32306.98,1,1.0426282493752124,3.0650512412075486,40.140060144696,1,,1.017051299750085,4.031339461877038,31.436106948765268,0.4,1.0426282493752124,4.433777504225098,32.48053143941218,1,1.017051299750085,1.717176119529172,18.998506300710698,0.4,1.017051299750085,2.7178971577530975,23.58708788897688,0.4,1.017051299750085,4.433349643503042,31.25294106629105,0.4,1.017051299750085,1.9163362981563403,14.185682513952392,0.4,1.017051299750085,3.005280798798043,21.59668892942722,0.4
