,Open,Close,Volume,ADX_14,DMP_14,DMN_14,MACD_14_24_9,MACDh_14_24_9,MACDs_14_24_9,RSI_14,target,prediction_close,batch_open,trade,return of rate,cumulative return of rate,mdd,Datetime,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2019-01-07,4040.71,4005.45,7445.09600426,18.09589190434689,21.485362690249897,13.842355097792588,6.465735426137144,31.983414052893764,-25.51767862675662,54.528625390126024,3994.9,4028.4295395603267,4040.71,0,1,0.644115116627068,77.79581464980006,2019-01-07,,1,1.6666527201577135,40.53700707875003,0.8,1,1.195274134406035,58.145376173460484,1,1,0.8574896345920873,34.61562899126554,0.4,1,1.2129908424694316,37.28390390507891,0.6,1,1.900625565981574,26.149298616484323,0.8,1,1.0960629200016,21.367667453970594,0.4,1,1.4608358815996254,23.494018996788014,0.6
2019-01-08,4005.0,3994.9,11819.98676966,18.561215110626886,21.608056742561658,13.072923064421255,13.858913269911682,31.501273517334646,-17.642360247422964,54.18334526709049,4002.13,4086.589693986053,4005.0,1,0.997478152309613,0.6424907564078587,77.8518102233424,2019-01-08,,0.9979825218476904,1.6632902847073079,40.65697236783959,0.8,0.997478152309613,1.1922598350908038,58.25092715988946,1,0.9989912609238452,0.8566246512902765,34.68158476127185,0.4,0.9984868913857678,1.2111554555767063,37.37880017033115,0.6,0.9979825218476904,1.8967910954264853,26.298290793058303,0.8,0.9989912609238452,1.09495727850427,21.44698696045898,0.4,0.9984868913857678,1.4586254782431975,23.609780855684257,0.6
2019-01-09,3994.75,4002.13,7390.13399203,18.99330094502974,20.823591237253336,12.59831966441314,19.991511995802284,30.1070977945802,-10.115585798777916,54.39646128520696,3627.51,4124.107289021931,3994.75,1,1.0018474247449778,0.6436777097296661,77.81089310949254,2019-01-09,,1.0014779397959823,1.6657485276113475,40.56926694568796,0.8,1.0018474247449778,1.1944624454125936,58.17379888964476,1,1.0007389698979912,0.8572576711214572,34.633316418625945,0.4,1.0011084548469866,1.2124979667118947,37.30938739785583,0.6,1.0014779397959823,1.899594438471081,26.189364103989448,0.8,1.0007389698979912,1.095766418972671,21.388938648426254,0.4,1.0011084548469866,1.4602422987244945,23.525105747011363,0.6
2019-01-10,4003.09,3627.51,16118.42088248,18.710610180044387,17.547236226202294,23.757692592275575,4.6882612519566464,11.843077640587651,-7.154816388631005,43.18703365315957,3632.02,4094.390703371316,4003.09,1,0.9061774778983236,0.583286243582198,79.89273108114364,2019-01-10,,0.9249419823186589,1.540720745173227,45.03001995809357,0.8,0.9061774778983236,1.0823949662282482,62.09803856775022,1,0.9624709911593294,0.8250856404032074,37.08646326463664,0.4,0.9437064867389942,1.144242196343856,40.83846222971521,0.6,0.9249419823186589,1.7570146455209414,31.729444118143235,0.8,0.9624709911593294,1.0546433913477358,24.339133864863957,0.4,0.9437064867389942,1.3780401295169655,27.830146220775998,0.6
2019-01-11,3627.65,3632.02,10571.08164263,18.44811161255799,16.82615250968722,22.781397234452808,-7.323005461157209,-0.13455125802096202,-7.188454203136247,43.33841479466916,3617.13,3688.0638254646647,3627.65,1,1.0012046366104779,0.5839888915456053,79.86850912886726,2019-01-11,,1,1.540720745173227,45.03001995809357,0.0,1.0012046366104779,1.0836988588315637,62.052380477400014,1,1.0004818546441911,0.8254832117508911,37.056148084778215,0.4,1.0002409273220956,1.14451787555205,40.82420859884916,0.2,1,1.7570146455209414,31.729444118143235,0.0,1.0004818546441911,1.0551515761638222,24.30267632513322,0.4,1.0002409273220956,1.3783721370351103,27.812758531168942,0.2
2019-01-12,3631.0,3617.13,3184.35219414,18.267902395568413,16.32610544364328,22.510982625325035,-17.616010062160512,-8.342044687219412,-9.2739653749411,42.93168583843974,3515.95,3611.2769262174206,3631.0,0,1,0.5839888915456053,79.86850912886726,2019-01-12,,1,1.540720745173227,45.03001995809357,0.0,1,1.0836988588315637,62.052380477400014,1,1,0.8254832117508911,37.056148084778215,0.4,1,1.14451787555205,40.82420859884916,0.2,1,1.7570146455209414,31.729444118143235,0.0,1,1.0551515761638222,24.30267632513322,0.4,1,1.3783721370351103,27.812758531168942,0.2
2019-01-13,3617.75,3515.95,5908.52280454,18.502096728931406,15.386136076541439,23.837506492288476,-31.031328290030615,-17.40589033207161,-13.625437957959004,40.17271021721772,3664.28,3568.6751261277864,3617.75,0,1,0.5839888915456053,79.86850912886726,2019-01-13,,1,1.540720745173227,45.03001995809357,0.0,1,1.0836988588315637,62.052380477400014,1,1,0.8254832117508911,37.056148084778215,0.4,1,1.14451787555205,40.82420859884916,0.2,1,1.7570146455209414,31.729444118143235,0.0,1,1.0551515761638222,24.30267632513322,0.4,1,1.3783721370351103,27.812758531168942,0.2
2019-01-14,3517.03,3664.28,9925.99072165,18.280542619593522,16.294731289440605,22.2272465412178,-33.48587452195943,-15.888349251200339,-17.597525270759093,45.68357900988425,3576.93,3503.10032909673,3517.03,0,1,0.5839888915456053,79.86850912886726,2019-01-14,,1,1.540720745173227,45.03001995809357,0.0,1,1.0836988588315637,62.052380477400014,1,1,0.8254832117508911,37.056148084778215,0.4,1,1.14451787555205,40.82420859884916,0.2,1,1.7570146455209414,31.729444118143235,0.0,1,1.0551515761638222,24.30267632513322,0.4,1,1.3783721370351103,27.812758531168942,0.2
2019-01-15,3664.28,3576.93,8059.8173777,18.074813803779772,15.470453654867837,21.102869472543247,-39.744450055982725,-17.717539828178904,-22.02691022780382,43.16217379491922,3605.91,3613.760726297173,3664.28,0,1,0.5839888915456053,79.86850912886726,2019-01-15,,1,1.540720745173227,45.03001995809357,0.2,1,1.0836988588315637,62.052380477400014,1,1,0.8254832117508911,37.056148084778215,0.4,1,1.14451787555205,40.82420859884916,0.3,1,1.7570146455209414,31.729444118143235,0.2,1,1.0551515761638222,24.30267632513322,0.4,1,1.3783721370351103,27.812758531168942,0.3
2019-01-16,3576.92,3605.91,7675.06606371,17.88377990338129,14.943967022446122,20.384701865380777,-42.765080147846675,-16.590535936034282,-26.174544211812393,44.26132966963724,3638.01,3609.681842247773,3576.92,1,1.0081047381546133,0.5887219685967853,79.70534866669473,2019-01-16,,1,1.540720745173227,45.03001995809357,0.0,1.0081047381546133,1.0924819543208468,61.744824957578444,1,1.0032418952618454,0.8281593418637992,36.85209070949196,0.4,1.0016209476309226,1.1463730790909745,40.728287739969495,0.2,1,1.7570146455209414,31.729444118143235,0.0,1.0032418952618454,1.0585722670591162,24.0572735301773,0.4,1.0016209476309226,1.380606406085167,27.695746793127203,0.2
2019-01-17,3609.5,3638.01,7499.52552971,17.928449292089816,14.276140905086022,20.761267934716905,-43.00536835284902,-13.464659312829298,-29.54070904001972,45.51812683125085,3609.21,3614.7025740167514,3609.5,1,1.007898600914254,0.5933720484761853,79.54504931511902,2019-01-17,,1.001579720182851,1.5431546528305142,44.943182771170456,0.2,1,1.0924819543208468,61.744824957578444,1,1.0031594403657016,0.8307758619177166,36.652578655869874,0.4,1.0023695802742763,1.1490895021261498,40.58783865977556,0.3,1,1.7570146455209414,31.729444118143235,0.2,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.3
2019-01-18,3638.01,3609.21,5023.5102908,17.969928010176304,13.930142229764208,20.258094755692444,-44.2742342192073,-11.786820143350063,-32.48741407585724,44.547605488014625,3681.0,3606.3943143996676,3638.01,0,1,0.5933720484761853,79.54504931511902,2019-01-18,,1,1.5431546528305142,44.943182771170456,0.2,1,1.0924819543208468,61.744824957578444,1,1,0.8307758619177166,36.652578655869874,0.4,1,1.1490895021261498,40.58783865977556,0.3,1,1.7570146455209414,31.729444118143235,0.2,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.3
2019-01-19,3609.29,3681.0,4080.88346413,16.869967481015916,18.001848664344106,18.9517333209959,-40.98488477164574,-6.7979765566308,-34.18690821501494,47.549703098839885,3536.72,3605.414778101354,3609.29,0,1,0.5933720484761853,79.54504931511902,2019-01-19,,1,1.5431546528305142,44.943182771170456,0.0,1,1.0924819543208468,61.744824957578444,1,1,0.8307758619177166,36.652578655869874,0.4,1,1.1490895021261498,40.58783865977556,0.2,1,1.7570146455209414,31.729444118143235,0.0,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.2
2019-01-20,3680.0,3536.72,5591.01583422,16.731931783526584,16.447339897751768,22.223834016682506,-45.619938041225396,-9.146423860968362,-36.473514180257034,42.562485170421375,3531.51,3666.68695519675,3680.0,0,1,0.5933720484761853,79.54504931511902,2019-01-20,,1,1.5431546528305142,44.943182771170456,0.4,1,1.0924819543208468,61.744824957578444,1,1,0.8307758619177166,36.652578655869874,0.4,1,1.1490895021261498,40.58783865977556,0.4,1,1.7570146455209414,31.729444118143235,0.4,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.4
2019-01-21,3537.42,3531.51,5821.89983137,16.603755778715062,15.891665497753738,21.47300040409547,-49.1068745090638,-10.106688263045413,-39.00018624601839,42.3895887456576,3576.81,3562.2908008546888,3537.42,1,0.9983292908390862,0.592380696358966,79.57922358861428,2019-01-21,,1,1.5431546528305142,44.943182771170456,0.0,1,1.0924819543208468,61.744824957578444,1,0.9993317163356344,0.8302206679804478,36.69491270273383,0.4,0.9996658581678173,1.1487055432545674,40.60769074821971,0.2,1,1.7570146455209414,31.729444118143235,0.0,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.2
2019-01-22,3531.51,3576.81,6877.0636755,17.004259269993625,14.5935123724863,22.92715436809667,-48.94731852465702,-7.957705822910903,-40.98961270174612,44.50060906722075,3552.32,3576.1581059690916,3531.51,1,1.012827374126082,0.5999793851762314,79.31727864964037,2019-01-22,,1,1.5431546528305142,44.943182771170456,0.0,1,1.0924819543208468,61.744824957578444,1,1.0051309496504328,0.8344804884266042,36.37009748719531,0.4,1.0025654748252164,1.1516525184073736,40.4553212740228,0.2,1,1.7570146455209414,31.729444118143235,0.0,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.2
2019-01-23,3574.44,3552.32,6170.84267224,17.334077700545002,14.18053601200368,22.004324189302803,-49.60412782216008,-6.891612096331173,-42.71251572582891,43.57107569371032,3570.73,3540.594692392417,3574.44,0,1,0.5999793851762314,79.31727864964037,2019-01-23,,1,1.5431546528305142,44.943182771170456,0.0,1,1.0924819543208468,61.744824957578444,1,1,0.8344804884266042,36.37009748719531,0.4,1,1.1516525184073736,40.4553212740228,0.2,1,1.7570146455209414,31.729444118143235,0.0,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.2
2019-01-24,3553.2,3570.73,4488.01463801,17.64033767177128,13.749131251074873,21.33490166477689,-48.61684640526664,-4.723464543550186,-43.893381861716456,44.509432237887076,3560.0,3552.5266476383003,3553.2,0,1,0.5999793851762314,79.31727864964037,2019-01-24,,1,1.5431546528305142,44.943182771170456,0.0,1,1.0924819543208468,61.744824957578444,1,1,0.8344804884266042,36.37009748719531,0.4,1,1.1516525184073736,40.4553212740228,0.2,1,1.7570146455209414,31.729444118143235,0.0,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.2
2019-01-25,3570.67,3560.0,4961.79512299,18.015082708813186,13.348501319554687,21.27201971503544,-47.8833409938743,-3.1919673057262727,-44.691373688148026,44.04966361557223,3555.56,3541.22937897982,3570.67,0,1,0.5999793851762314,79.31727864964037,2019-01-25,,1,1.5431546528305142,44.943182771170456,0.2,1,1.0924819543208468,61.744824957578444,1,1,0.8344804884266042,36.37009748719531,0.4,1,1.1516525184073736,40.4553212740228,0.3,1,1.7570146455209414,31.729444118143235,0.2,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.3
2019-01-26,3560.94,3555.56,2697.88387935,17.523512391323056,16.10514381606052,20.140395302419876,-47.024537041923395,-1.8665306830202937,-45.1580063589031,43.847825461254345,3533.23,3534.7473393560367,3560.94,0,1,0.5999793851762314,79.31727864964037,2019-01-26,,1,1.5431546528305142,44.943182771170456,0.2,1,1.0924819543208468,61.744824957578444,1,1,0.8344804884266042,36.37009748719531,0.4,1,1.1516525184073736,40.4553212740228,0.3,1,1.7570146455209414,31.729444118143235,0.2,1,1.0585722670591162,24.0572735301773,0.4,1,1.380606406085167,27.695746793127203,0.3
2019-01-27,3555.31,3533.23,3852.6596409,17.66939058123582,15.323181003456375,22.77798080717074,-47.02912229578669,-1.4968927495068698,-45.53222954627982,42.78600081571026,3429.5,3625.4760914842054,3555.31,1,0.9937895710922536,0.596253255858481,79.44572722020553,2019-01-27,,1,1.5431546528305142,44.943182771170456,0.0,0.9937895710922536,1.0856971728105413,61.9824060025328,1,0.9987579142184507,0.8334439920769492,36.449131284387825,0.2,0.9993789571092253,1.150937292798174,40.492301073429026,0.1,1,1.7570146455209414,31.729444118143235,0.0,0.9987579142184507,1.0572574294974597,24.151600910937553,0.2,0.9993789571092253,1.37974899029171,27.7406508355541,0.1
2019-01-28,3532.23,3429.5,10345.1009104,18.44448275684657,14.099428712342817,25.350943556007252,-52.06340096704571,-5.224937136612702,-46.83846383043301,38.16277576430451,3390.5,3559.4878910184016,3532.23,1,0.9709163899293081,0.5789120586617125,80.0435196750197,2019-01-28,,1,1.5431546528305142,44.943182771170456,0.0,0.9709163899293081,1.054121179581667,63.08809488218101,1,0.9941832779858616,0.8285960800606837,36.81878902146355,0.2,0.9970916389929309,1.147589951654218,40.665370944607474,0.1,1,1.7570146455209414,31.729444118143235,0.0,0.9941832779858616,1.0511076569326905,24.592789963656056,0.2,0.9970916389929309,1.3757361821288026,27.950807109060165,0.1
2019-01-29,3431.43,3390.5,7284.38686266,19.373059547312803,13.353464228705562,25.60322193576176,-57.60205621728073,-8.61087390947818,-48.99118230780255,36.56310248001051,3437.35,3510.0950566498427,3431.43,1,0.9880720282797552,0.5720068119974868,80.28156000797168,2019-01-29,,1,1.5431546528305142,44.943182771170456,0.0,1,1.054121179581667,63.08809488218101,1,0.997614405655951,0.8266193859385899,36.96951376102411,0.2,0.9988072028279755,1.1462211096052413,40.736145122347864,0.1,1,1.7570146455209414,31.729444118143235,0.0,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.1
2019-01-30,3391.25,3437.35,5704.02340186,19.935501264411677,14.003885312439733,24.493309853293123,-58.905122070483685,-7.931151810144897,-50.97397026033879,39.826188546245106,3413.11,3446.7217355388498,3391.25,1,1.0135938075930704,0.5797825625417062,80.01351132868454,2019-01-30,,1,1.5431546528305142,44.943182771170456,0.0,1,1.054121179581667,63.08809488218101,1,1.0027187615186142,0.8288667669156201,36.798148900538045,0.2,1.001359380759307,1.1477792605275503,40.655582978304814,0.1,1,1.7570146455209414,31.729444118143235,0.0,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.1
2019-01-31,3438.0,3413.11,5951.8181698,20.350271319710707,13.893741760257704,23.526588790378042,-60.60857860868555,-7.707686678677405,-52.90089193000814,38.716526618147626,3434.83,3436.0195465367196,3438.0,0,1,0.5797825625417062,80.01351132868454,2019-01-31,,1,1.5431546528305142,44.943182771170456,0.0,1,1.054121179581667,63.08809488218101,1,1,0.8288667669156201,36.798148900538045,0.2,1,1.1477792605275503,40.655582978304814,0.1,1,1.7570146455209414,31.729444118143235,0.0,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.1
2019-02-01,3413.69,3434.83,6659.84752495,20.934872405013493,13.235543209240591,23.804924574684016,-60.161909783319516,-5.808814282649095,-54.35309550067042,40.321082209767496,3462.82,3456.406526941991,3413.69,1,1.0061927122849468,0.5833729891393562,79.88974075475674,2019-02-01,,1,1.5431546528305142,44.943182771170456,0.0,1,1.054121179581667,63.08809488218101,1,1.0012385424569894,0.8298933535976326,36.71987072459104,0.2,1.0006192712284947,1.148490047200258,40.61883268827149,0.1,1,1.7570146455209414,31.729444118143235,0.0,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.1
2019-02-02,3434.83,3462.82,3051.95860768,21.158104209274438,13.983993388663455,22.845121849923093,-57.67123880220561,-2.654514641228147,-55.01672416097746,42.4135531724734,3414.82,3413.095746375411,3434.83,0,1,0.5833729891393562,79.88974075475674,2019-02-02,,1,1.5431546528305142,44.943182771170456,0.2,1,1.054121179581667,63.08809488218101,1,1,0.8298933535976326,36.71987072459104,0.2,1,1.148490047200258,40.61883268827149,0.2,1,1.7570146455209414,31.729444118143235,0.2,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.2
2019-02-03,3470.5,3414.82,2813.89222442,21.536417414540985,13.310193352572703,22.88560755115635,-57.630183926040445,-2.0907678120503803,-55.539416113990065,39.83416200436815,3410.87,3410.6294307200005,3470.5,0,1,0.5833729891393562,79.88974075475674,2019-02-03,,1,1.5431546528305142,44.943182771170456,0.2,1,1.054121179581667,63.08809488218101,1,1,0.8298933535976326,36.71987072459104,0.2,1,1.148490047200258,40.61883268827149,0.2,1,1.7570146455209414,31.729444118143235,0.2,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.2
2019-02-04,3413.75,3410.87,3244.08497898,21.88770824800278,12.982332472219737,22.321882048424687,-57.19339420956749,-1.3231824764619304,-55.870211733105556,39.62062437913245,3431.39,3404.6022701257316,3413.75,0,1,0.5833729891393562,79.88974075475674,2019-02-04,,1,1.5431546528305142,44.943182771170456,0.0,1,1.054121179581667,63.08809488218101,1,1,0.8298933535976326,36.71987072459104,0.2,1,1.148490047200258,40.61883268827149,0.1,1,1.7570146455209414,31.729444118143235,0.0,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.1
2019-02-05,3409.81,3431.39,4045.62530164,22.213906879074447,12.688081263840944,21.815945169971386,-55.140664337397084,0.5836379165667864,-55.72430225396387,41.3787061354419,3364.62,3398.6759044940495,3409.81,0,1,0.5833729891393562,79.88974075475674,2019-02-05,,1,1.5431546528305142,44.943182771170456,0.0,1,1.054121179581667,63.08809488218101,1,1,0.8298933535976326,36.71987072459104,0.2,1,1.148490047200258,40.61883268827149,0.1,1,1.7570146455209414,31.729444118143235,0.0,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.1
2019-02-06,3431.81,3364.62,6137.40639817,23.088332520504636,11.823054013173369,24.253565712268006,-56.47685396638781,-0.602041369939144,-55.87481259644866,37.54762279995573,3359.33,3380.1278218162024,3431.81,0,1,0.5833729891393562,79.88974075475674,2019-02-06,,1,1.5431546528305142,44.943182771170456,0.0,1,1.054121179581667,63.08809488218101,1,1,0.8298933535976326,36.71987072459104,0.2,1,1.148490047200258,40.61883268827149,0.1,1,1.7570146455209414,31.729444118143235,0.0,1,1.0511076569326905,24.592789963656056,0.2,1,1.3757361821288026,27.950807109060165,0.1
