,Open,Close,Volume,ADX_14,DMP_14,DMN_14,MACD_14_24_9,MACDh_14_24_9,MACDs_14_24_9,RSI_14,target,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,Datetime,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2021-09-13,46039.42,44974.34,2308.42207379,27.152108678787226,13.79115333153897,26.512638113232093,15.789939146416145,-536.8650143933387,552.6549535397548,43.91088844496943,47103.18,45922.17410982201,46039.42,0,1,6.388933205932061,23.712527616529734,2021-09-13,,1,4.859430947095599,9.268294759649573,0.6,1,4.810485651876265,18.469972158472444,1,1,1.8741315282141526,7.259558417990395,0.4,1,3.099333281943219,8.067025666625375,0.5,1,4.725844712534846,13.548991719194886,0.6,1,1.7610827034904983,4.09915115079298,0.4,1,2.95465193606985,7.960065990289269,0.5
2021-09-14,44983.77,47103.18,1643.95662405,27.21259166134414,13.855341050708036,24.631113632256028,18.690619005836197,-427.171467627135,445.86208663297117,50.70472980148255,48150.94,44986.996544029666,44983.77,1,1.047114992807406,6.6899477479765475,20.11824390388735,2021-09-14,,1.009422998561481,4.9052213579196975,8.413330031689025,0.2,1.047114992807406,5.037131648764545,14.628685483131262,1,1.0188459971229624,1.9094514056029297,5.51177232275358,0.4,1.0141344978422218,3.1431408015291717,6.767599239281258,0.3,1.009422998561481,4.770376340462844,12.734363992526276,0.2,1.0188459971229624,1.7942720630537792,2.291804029291169,0.4,1.0141344978422218,2.9964144574847458,6.659127741630782,0.3
2021-09-15,47123.81,48150.94,1307.24871087,26.49723837255977,16.534938318165974,23.403390589623882,76.68459447767964,-295.34199372423325,372.0265882019129,53.67859990108507,47760.64,46621.19717009957,47123.81,0,1,6.6899477479765475,20.11824390388735,2021-09-15,,1,4.9052213579196975,8.413330031689025,0.6,1,5.037131648764545,14.628685483131262,1,1,1.9094514056029297,5.51177232275358,0.4,1,3.1431408015291717,6.767599239281258,0.5,1,4.770376340462844,12.734363992526276,0.6,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.5
2021-09-16,48188.12,47760.64,1886.04173385,25.808027421400716,15.941071925371107,22.40106434005829,101.29115524613735,-216.5883463646204,317.87950161075776,52.410206328812876,47305.18,47810.68973815034,48188.12,0,1,6.6899477479765475,20.11824390388735,2021-09-16,,1,4.9052213579196975,8.413330031689025,1.0,1,5.037131648764545,14.628685483131262,1,1,1.9094514056029297,5.51177232275358,0.4,1,3.1431408015291717,6.767599239281258,0.7,1,4.770376340462844,12.734363992526276,1.0,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.7
2021-09-17,47773.44,47305.18,1558.52317573,25.32092685575457,15.239677801689913,22.383870169160613,95.53914737622836,-177.87228338762355,273.4114307638519,50.89874749817213,48326.74,47526.79568101182,47773.44,0,1,6.6899477479765475,20.11824390388735,2021-09-17,,1,4.9052213579196975,8.413330031689025,0.8,1,5.037131648764545,14.628685483131262,1,1,1.9094514056029297,5.51177232275358,0.4,1,3.1431408015291717,6.767599239281258,0.6,1,4.770376340462844,12.734363992526276,0.8,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.6
2021-09-18,47316.21,48326.74,1452.50623073,24.416098765811956,16.411296404200723,21.16608824010669,144.41699552928185,-103.19554818765607,247.61254371693792,54.096360451377386,47245.25,47085.422698338705,47316.21,0,1,6.6899477479765475,20.11824390388735,2021-09-18,,1,4.9052213579196975,8.413330031689025,0.8,1,5.037131648764545,14.628685483131262,1,1,1.9094514056029297,5.51177232275358,0.4,1,3.1431408015291717,6.767599239281258,0.6,1,4.770376340462844,12.734363992526276,0.8,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.6
2021-09-19,48307.05,47245.25,999.59599085,23.67950662591112,15.625138539224888,20.756308233317625,124.16901850433351,-98.75482017008355,222.92383867441706,50.35748764589995,43035.99,47962.35699040854,48307.05,0,1,6.6899477479765475,20.11824390388735,2021-09-19,,1,4.9052213579196975,8.413330031689025,1.0,1,5.037131648764545,14.628685483131262,1,1,1.9094514056029297,5.51177232275358,0.4,1,3.1431408015291717,6.767599239281258,0.7,1,4.770376340462844,12.734363992526276,1.0,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.7
2021-09-20,47257.86,43035.99,4240.48541968,24.77487694562549,13.416580641433129,30.58280505932153,-117.79370470761205,-272.57403470562326,154.78032999801124,39.04605259276102,40596.54,47131.44479304993,47257.86,0,1,6.6899477479765475,20.11824390388735,2021-09-20,,1,4.9052213579196975,8.413330031689025,0.6,1,5.037131648764545,14.628685483131262,1,1,1.9094514056029297,5.51177232275358,0.4,1,3.1431408015291717,6.767599239281258,0.5,1,4.770376340462844,12.734363992526276,0.6,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.5
2021-09-21,43003.07,40596.54,5961.58790269,26.530688404155676,11.905292111770054,35.110535671743,-439.5661831650432,-475.47721053044353,35.91102736540036,34.24514338937948,43589.53,43333.4492915086,43003.07,1,0.9440381814600679,6.315566106062657,24.588572243189116,2021-09-21,,0.9888076362920136,4.850320336413677,9.438401352777676,0.2,1,5.037131648764545,14.628685483131262,1,0.9776152725840271,1.8667088563744618,7.626865543327126,0.4,0.9832114544380204,3.0903720389749822,8.332835647305323,0.3,1,4.770376340462844,12.734363992526276,0.2,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.3
2021-09-22,40702.07,43589.53,3040.94514066,27.90465471578363,11.844699708579354,31.83545314994575,-531.8112667013484,-454.17783525339894,-77.63343144794939,43.43469859845236,44903.5,40820.17354896344,40702.07,1,1.0709413550711302,6.763600923668043,19.238783370272312,2021-09-22,,1,4.850320336413677,9.438401352777676,0.0,1,5.037131648764545,14.628685483131262,1,1.028376542028452,1.9196795986922555,5.005635411117493,0.4,1.014188271014226,3.1342190749987457,7.032237076363688,0.2,1,4.770376340462844,12.734363992526276,0.0,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.2
2021-09-23,43586.0,44903.5,2317.75578384,28.541497027028452,13.927220159437464,30.16052505008003,-529.6102931294809,-361.5814893452252,-168.02880378425567,46.9405557788681,42848.5,43168.37953631378,43586.0,0,1,6.763600923668043,19.238783370272312,2021-09-23,,1,4.850320336413677,9.438401352777676,0.2,1,5.037131648764545,14.628685483131262,1,1,1.9196795986922555,5.005635411117493,0.4,1,3.1342190749987457,7.032237076363688,0.3,1,4.770376340462844,12.734363992526276,0.2,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.3
2021-09-24,44893.7,42848.5,4348.92828394,29.763438496467842,12.296384610583642,32.95139986797067,-631.8062070747983,-371.0219226324341,-260.7842844423642,42.503638946861194,42722.19,44587.02017126373,44893.7,0,1,6.763600923668043,19.238783370272312,2021-09-24,,1,4.850320336413677,9.438401352777676,0.4,1,5.037131648764545,14.628685483131262,1,1,1.9196795986922555,5.005635411117493,0.4,1,3.1342190749987457,7.032237076363688,0.4,1,4.770376340462844,12.734363992526276,0.4,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.4
2021-09-25,42835.88,42722.19,879.19677382,30.898098432375846,11.854247636987882,31.766577444570814,-713.2876829184024,-362.00271878083055,-351.2849641375719,42.239360958614085,43204.73,42715.70033804864,42835.88,0,1,6.763600923668043,19.238783370272312,2021-09-25,,1,4.850320336413677,9.438401352777676,0.2,1,5.037131648764545,14.628685483131262,1,1,1.9196795986922555,5.005635411117493,0.4,1,3.1342190749987457,7.032237076363688,0.3,1,4.770376340462844,12.734363992526276,0.2,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.3
2021-09-26,42699.1,43204.73,1659.78466242,31.330114210936415,13.390462392639325,29.082751703116283,-744.9117110399093,-314.90139752186985,-430.0103135180394,43.680073141590654,42189.81,42509.485798729685,42699.1,0,1,6.763600923668043,19.238783370272312,2021-09-26,,1,4.850320336413677,9.438401352777676,0.2,1,5.037131648764545,14.628685483131262,1,1,1.9196795986922555,5.005635411117493,0.4,1,3.1342190749987457,7.032237076363688,0.3,1,4.770376340462844,12.734363992526276,0.2,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.3
2021-09-27,43162.82,42189.81,1936.64957217,31.458671623936915,13.717026942111916,27.30887441887162,-816.3099445443659,-309.03970482106115,-507.2702397233047,41.34423180129496,41049.0,43059.551315906385,43162.82,0,1,6.763600923668043,19.238783370272312,2021-09-27,,1,4.850320336413677,9.438401352777676,0.2,1,5.037131648764545,14.628685483131262,1,1,1.9196795986922555,5.005635411117493,0.4,1,3.1342190749987457,7.032237076363688,0.3,1,4.770376340462844,12.734363992526276,0.2,1,1.7942720630537792,2.291804029291169,0.4,1,2.9964144574847458,6.659127741630782,0.3
2021-09-28,42154.87,41049.0,2246.85357977,31.96627278257394,12.998719385793763,29.31832455484844,-925.374029983439,-334.4830322081074,-590.8909977753316,38.830607531622306,41542.9,42291.03638309291,42154.87,1,0.9737664948320324,6.586167963882927,21.357433164099625,2021-09-28,,0.9947532989664065,4.824872155691356,9.913550986003942,0.2,0.9737664948320324,4.904990029624947,16.86827430370573,1,0.9895065979328129,1.8995356288230012,6.0024494728656,0.4,0.9921299484496097,3.109552609308289,7.763898163097169,0.3,0.9947532989664065,4.745347601986708,13.192220695163876,0.2,0.9895065979328129,1.7754440448782347,3.317095414871321,0.4,0.9921299484496097,2.972832521238006,7.393725218062546,0.3
2021-09-29,41024.21,41542.9,1804.77808474,32.47988427868885,12.32045109837542,28.178595395469756,-976.1224711203686,-308.1851786760295,-667.937292444339,40.51673582813459,43834.43,41205.12512331351,41024.21,1,1.0126435097714253,6.669440242890529,20.363115101859954,2021-09-29,,1,4.824872155691356,9.913550986003942,0.0,1,4.904990029624947,16.86827430370573,1,1.00505740390857,1.9091423477366787,5.527065893433661,0.4,1.002528701954285,3.117415741068399,7.530660552126562,0.2,1,4.745347601986708,13.192220695163876,0.0,1,1.7754440448782347,3.317095414871321,0.4,1,2.972832521238006,7.393725218062546,0.2
2021-09-30,41537.56,43834.43,2614.50420927,31.936514755276168,15.669986445733121,26.045844496853515,-883.958988494931,-172.8173568404735,-711.1416316544575,47.71757887673783,48171.86,41491.05750414876,41537.56,0,1,6.669440242890529,20.363115101859954,2021-09-30,,1,4.824872155691356,9.913550986003942,0.2,1,4.904990029624947,16.86827430370573,1,1,1.9091423477366787,5.527065893433661,0.4,1,3.117415741068399,7.530660552126562,0.3,1,4.745347601986708,13.192220695163876,0.2,1,1.7754440448782347,3.317095414871321,0.4,1,2.972832521238006,7.393725218062546,0.3
2021-10-01,43835.47,48171.86,3446.87226506,30.032428149283497,25.00271876114867,22.495162060095932,-569.7154758043034,113.14092468012325,-682.8564004844267,58.065471848539595,47685.8,43595.98575204763,43835.47,0,1,6.669440242890529,20.363115101859954,2021-10-01,,1,4.824872155691356,9.913550986003942,0.6,1,4.904990029624947,16.86827430370573,1,1,1.9091423477366787,5.527065893433661,0.4,1,3.117415741068399,7.530660552126562,0.5,1,4.745347601986708,13.192220695163876,0.6,1,1.7754440448782347,3.317095414871321,0.4,1,2.972832521238006,7.393725218062546,0.5
2021-10-02,48185.61,47685.8,1361.84402667,28.264347729433158,24.388426049227878,21.942477600497625,-339.0048832770626,275.08121376589133,-614.086097042954,56.71089141509719,48235.93,48116.23051880076,48185.61,0,1,6.669440242890529,20.363115101859954,2021-10-02,,1,4.824872155691356,9.913550986003942,1.0,1,4.904990029624947,16.86827430370573,1,1,1.9091423477366787,5.527065893433661,0.4,1,3.117415741068399,7.530660552126562,0.7,1,4.745347601986708,13.192220695163876,1.0,1,1.7754440448782347,3.317095414871321,0.4,1,2.972832521238006,7.393725218062546,0.7
2021-10-03,47644.63,48235.93,1164.6029687,26.97645623867605,25.36434752751799,20.654808382162233,-122.09531874705863,393.5926226367163,-515.687941383775,57.907766801672835,49242.14,47773.26043791871,47644.63,1,1.012410632635829,6.7522122156316575,19.374770979127337,2021-10-03,,1.012410632635829,4.884751871530482,8.795521161824889,1.0,1.012410632635829,4.9658640589650265,15.836556995706507,1,1.0049642530543317,1.9186198134675845,5.058078341743462,0.4,1.0086874428450803,3.144498112143284,6.727338450750842,0.7,1.012410632635829,4.804240367804278,12.114881236279428,1.0,1.0049642530543317,1.7842577984008166,2.8371370104829334,0.4,1.0086874428450803,2.998658833854257,6.589213498798667,0.7
2021-10-04,48231.04,49242.14,2737.78053315,25.90560439199469,24.356715359998994,19.143427519077992,105.82079077150411,497.2069857242233,-391.38619495271917,60.08171955722609,51501.19,48296.15174404983,48231.04,1,1.0209636781624447,6.893763419404688,17.68456962616036,2021-10-04,,1.0209636781624447,4.987154237668647,6.883539820487881,1.0,1.0209636781624447,5.069966834895621,14.072181663521233,1,1.0083854712649778,1.934708344781834,4.261945585836373,0.4,1.0146745747137114,3.190642284627055,5.358601810099676,0.7,1.0209636781624447,4.9049549166899515,10.27248589124856,1.0,1.0083854712649778,1.7992196408986192,2.022380614861361,0.4,1.0146745747137114,3.042662876952582,5.218449933220241,0.7
2021-10-05,49283.89,51501.19,2206.59644303,25.797878317891204,29.029388364377283,17.642614717037354,406.89981365940184,638.6288068896968,-231.72899323029498,64.51309145103859,55345.79,49069.869943703394,49283.89,0,1,6.893763419404688,17.68456962616036,2021-10-05,,1,4.987154237668647,6.883539820487881,1.0,1,5.069966834895621,14.072181663521233,1,1,1.934708344781834,4.261945585836373,0.6,1,3.190642284627055,5.358601810099676,0.8,1,4.9049549166899515,10.27248589124856,1.0,1,1.7992196408986192,2.022380614861361,0.6,1,3.042662876952582,5.218449933220241,0.8
2021-10-06,51521.89,55345.79,4441.90271751,26.769260064267193,34.992799405107206,15.213078029851621,847.6652232296619,863.5153731679655,-15.850149938303588,70.5125676306244,53787.6,51476.637820762844,51521.89,0,1,6.893763419404688,17.68456962616036,2021-10-06,,1,4.987154237668647,6.883539820487881,1.0,1,5.069966834895621,14.072181663521233,1,1,1.934708344781834,4.261945585836373,0.6,1,3.190642284627055,5.358601810099676,0.8,1,4.9049549166899515,10.27248589124856,1.0,1,1.7992196408986192,2.022380614861361,0.6,1,3.042662876952582,5.218449933220241,0.8
2021-10-07,55360.1,53787.6,2349.70121453,27.67125740018776,33.100362725047965,14.390343428169746,1106.95694741256,898.2456778806909,208.71126953186916,65.66698319709363,53957.21,55534.00199544184,55360.1,1,0.9715950657603581,6.697946522812849,20.02273401283709,2021-10-07,,0.9715950657603581,4.845494449504717,9.52850674851516,1.0,0.9715950657603581,4.925954760353246,16.5129556927248,1,0.9829570394562149,1.9017351867979855,5.893605469755716,0.6,0.9772760526082865,3.1181382972054132,7.509227963645175,0.8,0.9715950657603581,4.765629994832966,12.821190028994176,1.0,0.9829570394562149,1.768555611549181,3.692209316216266,0.6,0.9772760526082865,2.973521565805992,7.372260890642798,0.8
2021-10-08,53816.16,53957.21,2217.75513685,28.706433515701008,33.00924026618124,13.429104995988512,1310.9372080553221,881.7807508187623,429.1564572365598,65.9413445025254,54976.92,54210.29952699915,53816.16,1,1.0026209599495763,6.715501572393546,19.81311680180812,2021-10-08,,1.0026209599495763,4.858194296392764,9.29138458812465,1.0,1.0026209599495763,4.938865490493557,16.294139493286927,1,1.0015725759697458,1.904725809853564,5.745616015118038,0.6,1.002096767959661,3.1246763096807855,7.315296276275037,0.8,1.0026209599495763,4.778120520183923,12.59269785960844,1.0,1.0015725759697458,1.7713367996050622,3.5407579988876448,0.6,1.002096767959661,2.9797563505525355,7.178042015102449,0.8
2021-10-09,53952.82,54976.92,1061.02324334,29.667668480106165,31.37956364626484,12.766105839937449,1513.9786723219004,867.8577720682724,646.120900253628,67.61682812469019,54714.95,54304.25810489144,53952.82,1,1.0189813989333643,6.842971186776783,18.291057582600157,2021-10-09,,1.0189813989333643,4.95040962042839,7.569608172298723,1.0,1.0189813989333643,5.03261206664684,14.705285161948472,1,1.0113888393600186,1.9264184261268675,4.672167976936709,0.6,1.0151851191466914,3.1721248917381324,5.907868007154474,0.8,1.0189813989333643,4.868815931929228,10.93358498799257,1.0,1.0113888393600186,1.7915102698682537,2.4421991869478177,0.6,1.0151851191466914,3.0250043057637863,5.76852952367259,0.8
2021-10-10,54984.49,54714.95,1735.42193508,29.045480481482215,27.02991732856402,17.663501278305723,1645.7495606590164,799.7029283243107,846.0466323347057,66.70889058988622,57485.2,55082.46702324321,54984.49,1,0.9950978903323464,6.809426191566609,18.691603779158246,2021-10-10,,0.9950978903323464,4.926142169569243,8.022712089662308,1.0,0.9950978903323464,5.0079416503813805,15.123409208155843,1,0.9970587341994078,1.9207523174924699,4.952552469110745,0.6,0.9960783122658772,3.1596848084590974,6.27686796706828,0.8,0.9950978903323464,4.844948462279292,11.370198322086173,1.0,0.9970587341994078,1.7862409619800805,2.729142610060231,0.6,0.9960783122658772,3.0131411834822037,6.138075925607961,0.8
2021-10-11,54657.0,57485.2,1955.78560334,28.875119399558304,27.958840009493663,16.188872167606853,1881.0068869794413,827.9682037157884,1053.038683263653,71.12443056053661,55995.49,54481.559869093515,54657.0,0,1,6.809426191566609,18.691603779158246,2021-10-11,,1,4.926142169569243,8.022712089662308,1.0,1,5.0079416503813805,15.123409208155843,1,1,1.9207523174924699,4.952552469110745,0.6,1,3.1596848084590974,6.27686796706828,0.8,1,4.844948462279292,11.370198322086173,1.0,1,1.7862409619800805,2.729142610060231,0.6,1,3.0131411834822037,6.138075925607961,0.8
2021-10-12,57490.0,55995.49,3224.83970306,28.426085896731145,25.40629728489578,16.043375601282367,1969.0701217044843,732.825150752665,1236.2449709518194,66.05099260292258,57374.55,57049.90116923727,57490.0,0,1,6.809426191566609,18.691603779158246,2021-10-12,,1,4.926142169569243,8.022712089662308,1.0,1,5.0079416503813805,15.123409208155843,1,1,1.9207523174924699,4.952552469110745,0.6,1,3.1596848084590974,6.27686796706828,0.8,1,4.844948462279292,11.370198322086173,1.0,1,1.7862409619800805,2.729142610060231,0.6,1,3.0131411834822037,6.138075925607961,0.8
