,Open,High,Low,Close,Volume,Datetime,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,rate,up,down,au,ad,rsi,rsi_shift_1,noise,noise_ma,ma5,ma10,ma20,ma50,ma100,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2017-12-31,12640.0,14296.06,12491.21,13880.0,154552644.47,2017-12-31 00:00:00,12083.919220192036,12640.0,0,1,2.7808156277046376,16.036451152945475,0.4,1240.0,0,264.4549999999999,626.8121428571428,29.671799540621933,21.463200761471757,0.29556496504513197,0.6163352409753509,14515.888,14487.738999999998,15968.611,12259.4504,8853.7667,,1,3.0087411864850915,16.036451152945506,0.4,1,2.643198833453742,22.45549745687291,1,1,1.4165959148691456,8.84990962350928,0.2,1,2.0858170001479115,12.491556995538815,0.3,1,2.7808156277046376,16.036451152945475,0.4,1,1.4473131789385623,8.849909623509278,0.2,1,2.0248999467571682,12.491556995538813,0.3
2018-01-01,13880.0,13941.75,12801.38,13443.41,102815718.45,2018-01-01 00:00:00,14388.485433703405,13880.0,0,1,2.7808156277046376,16.036451152945475,0.4,0,436.59000000000015,264.4549999999999,657.1092857142856,28.696316046473775,29.671799540621933,0.31296284023184595,0.6122716333196752,14139.0,14315.738000000001,15839.111,12409.9478,8956.4449,,0.9874181556195966,2.9708856730958257,17.092867458165546,0.4,1,2.643198833453742,22.45549745687291,1,0.9937090778097982,1.407684220193746,9.423327749697645,0.2,0.9905636167146974,2.0661344314715158,13.317320204428965,0.3,1,2.7808156277046376,16.036451152945475,0.4,1,1.4473131789385623,8.849909623509278,0.2,1,2.0248999467571682,12.491556995538813,0.3
2018-01-02,13443.41,15257.53,12910.58,14678.94,229138844.08,2018-01-02 00:00:00,12836.328594881175,13443.41,0,1,2.7808156277046376,16.036451152945475,0.4,1235.5300000000007,0,352.70714285714286,568.4971428571428,38.28761419446284,28.696316046473775,0.6171510419937795,0.6013802590233419,13754.696,14259.1,15678.780999999999,12561.408599999999,9053.0873,,1,2.9708856730958257,17.092867458165546,0.4,1,2.643198833453742,22.45549745687291,1,1,1.407684220193746,9.423327749697645,0.2,1,2.0661344314715158,13.317320204428965,0.3,1,2.7808156277046376,16.036451152945475,0.4,1,1.4473131789385623,8.849909623509278,0.2,1,2.0248999467571682,12.491556995538813,0.3
2018-01-03,14678.94,15500.0,14546.28,15155.62,183639413.74,2018-01-03 00:00:00,14776.682229629594,14678.94,0,1,2.7808156277046376,16.036451152945475,0.8,476.6800000000003,0,386.7557142857143,480.42428571428565,44.59924286603869,38.28761419446284,0.4735596426076205,0.5936235891052166,13796.470000000001,14265.094000000001,15600.228,12724.484000000002,9163.234499999999,,1.025978987583572,3.0480662751093943,14.939024091271664,0.8,1,2.643198833453742,22.45549745687291,1,1.012989493791786,1.425969325632748,8.246782627821702,0.4,1.0194842406876792,2.106391492027408,11.62837400783903,0.6,1,2.7808156277046376,16.036451152945475,0.8,1,1.4473131789385623,8.849909623509278,0.4,1,2.0248999467571682,12.491556995538813,0.6
2018-01-04,15155.62,15430.27,14192.37,15143.67,222160244.49,2018-01-04 00:00:00,15401.030462173532,15155.62,1,0.9993692108933847,2.779061519499176,16.08941444491095,0.8,0,11.950000000000728,386.7557142857143,419.3514285714286,47.97820211776173,44.59924286603869,0.5001895469385166,0.592823273058693,13959.594000000001,14364.869,15537.7595,12895.416400000002,9275.6107,,0.9993692108933847,3.0461435881068137,14.99267962827296,0.8,0.9992115136167309,2.6411147071652907,22.516640241225545,1,0.9996846054466924,1.4255195826742595,8.275721092829345,0.4,0.9995269081700385,2.1053949754218295,11.670181902096335,0.6,0.9993692108933847,2.779061519499176,16.08941444491095,0.8,0.9996846054466924,1.4468567042449947,8.878657865547522,0.4,0.9995269081700385,2.023941983135868,12.532956524976871,0.6
2018-01-05,15143.67,17200.0,14810.0,16928.0,259695892.85,2018-01-05 00:00:00,15022.238606819355,15143.67,0,1,2.779061519499176,16.08941444491095,0.8,1784.33,0,514.2078571428572,305.7642857142858,62.71040566709147,47.97820211776173,0.9903465666818867,0.5970768963026696,14460.328,14488.107999999998,15421.368000000002,13052.409800000001,9388.1671,,1,3.0461435881068137,14.99267962827296,0.8,1,2.6411147071652907,22.516640241225545,1,1,1.4255195826742595,8.275721092829345,0.4,1,2.1053949754218295,11.670181902096335,0.6,1,2.779061519499176,16.08941444491095,0.8,1,1.4468567042449947,8.878657865547522,0.4,1,2.023941983135868,12.532956524976871,0.6
2018-01-06,16928.0,17234.99,16220.0,17149.67,158389594.51,2018-01-06 00:00:00,16986.816497725482,16928.0,1,1.013094872400756,2.815452975490869,14.990616033994339,1.0,221.66999999999825,0,486.5264285714285,305.7642857142858,61.407564142671276,62.71040566709147,0.25341894733029746,0.6039932775277776,15069.928,14604.463999999998,15308.378999999997,13234.0306,9515.4542,,1.013094872400756,3.0860324497074534,13.87951961487501,1.0,1.013094872400756,2.6756997672513805,21.502005532002517,1,1.0026189744801512,1.4292529820822393,8.035497547161187,0.2,1.0078569234404535,2.1219369025556345,10.976181283791913,0.6,1.013094872400756,2.815452975490869,14.990616033994339,1.0,1.0026189744801512,1.450645985029848,8.640013395900258,0.2,1.0078569234404535,2.0398439403452864,11.845734660830788,0.6
2018-01-07,17149.67,17149.97,15707.16,16124.02,141555094.16,2018-01-07 00:00:00,17284.118827597013,17149.67,1,0.9401941844945123,2.647072514274286,20.07467156770043,1.0,0,1025.6499999999978,486.5264285714285,346.0871428571428,58.433641399414405,61.407564142671276,0.7816041304890344,0.6248222415847287,15811.179999999998,14782.938,15218.2125,13423.5242,9645.1025,,0.9401941844945123,2.9014697623763013,19.030025176031764,1.0,0.9401941844945123,2.515677360623068,26.19664210670637,1,0.9880388368989025,1.4121574540508237,9.135499960510868,0.2,0.9641165106967073,2.0457944024105172,14.170666530433238,0.6,0.9401941844945123,2.647072514274286,20.07467156770043,1.0,0.9880388368989025,1.4332945718009538,9.732785096585983,0.2,0.9641165106967073,1.9666472221315199,15.009017298168493,0.6
2018-01-08,16124.02,16300.0,13900.0,14999.99,251991683.91,2018-01-08 00:00:00,15998.722345494858,16124.02,0,1,2.647072514274286,20.07467156770043,1.0,0,1124.0300000000007,486.5264285714285,408.76142857142855,54.34301657168523,58.433641399414405,0.289131083883576,0.6095010801126258,16100.196,14948.332999999999,15077.384999999998,13590.583999999999,9764.6945,,1,2.9014697623763013,19.030025176031764,1.0,1,2.515677360623068,26.19664210670637,1,1,1.4121574540508237,9.135499960510868,0.2,1,2.0457944024105172,14.170666530433238,0.6,1,2.647072514274286,20.07467156770043,1.0,1,1.4332945718009538,9.732785096585983,0.2,1,1.9666472221315199,15.009017298168493,0.6
2018-01-09,14999.99,15367.18,14123.97,14403.51,204579121.58,2018-01-09 00:00:00,14925.401587324084,14999.99,0,1,2.647072514274286,20.07467156770043,0.6,0,596.4799999999996,354.1578571428571,451.3671428571428,43.96609132464631,54.34301657168523,0.5316544847513289,0.6059444277718171,16069.069999999998,15014.331999999999,14942.3845,13730.252199999999,9871.4335,,1,2.9014697623763013,19.030025176031764,0.6,1,2.515677360623068,26.19664210670637,1,1,1.4121574540508237,9.135499960510868,0.2,1,2.0457944024105172,14.170666530433238,0.4,1,2.647072514274286,20.07467156770043,0.6,1,1.4332945718009538,9.732785096585983,0.2,1,1.9666472221315199,15.009017298168493,0.4
2018-01-10,14403.51,14900.0,13412.0,14890.02,261210687.03,2018-01-10 00:00:00,14273.924578520508,14403.51,0,1,2.647072514274286,20.07467156770043,0.4,486.5100000000002,0,388.9085714285714,422.83071428571424,47.91052721889065,43.96609132464631,0.5202103725849677,0.5911240033179708,15921.038,15190.682999999999,14839.211,13853.798999999999,9971.6964,,1,2.9014697623763013,19.030025176031764,0.4,1,2.515677360623068,26.19664210670637,1,1,1.4121574540508237,9.135499960510868,0.4,1,2.0457944024105172,14.170666530433238,0.4,1,2.647072514274286,20.07467156770043,0.4,1,1.4332945718009538,9.732785096585983,0.4,1,1.9666472221315199,15.009017298168493,0.4
2018-01-11,14890.02,14973.07,12800.0,13243.83,266846190.81,2018-01-11 00:00:00,15047.366050006043,14890.02,1,0.9336660394008873,2.4714817104094213,25.376435154799733,0.6,0,1646.1900000000005,388.9085714285714,476.4971428571428,44.939450365146655,47.91052721889065,0.6730446822334835,0.6030964167432921,15513.442,15291.684999999998,14803.7115,13989.6948,10076.6818,,0.9336660394008873,2.709003781479315,24.401084295716014,0.6,0.8894433990014788,2.237552622423651,34.35609049766629,1,0.9778886798002958,1.380932788411907,11.144634015670043,0.2,0.9557773596005915,1.9553239722215943,17.9662662801788,0.4,0.9336660394008873,2.4714817104094213,25.376435154799733,0.6,0.9778886798002958,1.4016025365833649,11.728712388850887,0.2,0.9557773596005915,1.879676889234702,18.76754296338394,0.4
2018-01-12,13243.83,14152.19,12807.27,13781.41,183399343.52,2018-01-12 00:00:00,12868.299451266841,13243.83,0,1,2.4714817104094213,25.376435154799733,0.2,537.5799999999999,0,427.3071428571428,467.20642857142855,47.769777508765735,44.939450365146655,0.24245934749958442,0.581951695687115,14732.274,15271.726999999999,14765.4135,14090.2776,10165.9618,,1,2.709003781479315,24.401084295716014,0.2,1,2.237552622423651,34.35609049766629,1,1,1.380932788411907,11.144634015670043,0.4,1,1.9553239722215943,17.9662662801788,0.3,1,2.4714817104094213,25.376435154799733,0.2,1,1.4016025365833649,11.728712388850887,0.4,1,1.879676889234702,18.76754296338394,0.3
2018-01-13,13781.41,14619.1,13781.41,14197.78,106595650.09,2018-01-13 00:00:00,13923.506218504586,13781.41,1,1.0060424876699845,2.4864156081711624,24.92552318433232,0.2,416.3700000000008,0,457.04785714285714,345.7778571428571,56.92989761165028,47.769777508765735,0.6002889135998608,0.5769131609463504,14263.751999999999,15181.973999999998,14723.534,14206.125800000002,10261.5806,,1.0060424876699845,2.725372903426845,23.944278779708686,0.2,1.0302124383499223,2.3051545430833325,32.372827928779145,1,1.012084975339969,1.3976213271060194,10.0708191089255,0.4,1.0090637315049766,1.9730465037110552,17.222734543391592,0.3,1.0060424876699845,2.4864156081711624,24.92552318433232,0.2,1.012084975339969,1.4185408686744128,10.661956054842843,0.4,1.0090637315049766,1.8967137758748351,18.031273783314493,0.3
2018-01-14,14197.78,14365.81,13072.22,13647.99,102783826.66,2018-01-14 00:00:00,13991.12439755759,14197.78,0,1,2.4864156081711624,24.92552318433232,0.4,0,549.7900000000009,368.4764285714286,385.04857142857145,48.90035878987805,56.92989761165028,0.5029554210202343,0.5656288452884072,14103.310000000001,15086.189999999999,14725.5295,14326.097600000001,10360.5475,,1,2.725372903426845,23.944278779708686,0.4,1,2.3051545430833325,32.372827928779145,1,1,1.3976213271060194,10.0708191089255,0.4,1,1.9730465037110552,17.222734543391592,0.4,1,2.4864156081711624,24.92552318433232,0.4,1,1.4185408686744128,10.661956054842843,0.4,1,1.8967137758748351,18.031273783314493,0.4
2018-01-15,13647.99,14394.36,13429.25,13607.04,131049852.36,2018-01-15 00:00:00,13767.97730360849,13647.99,1,0.9993999116353397,2.484923539094989,24.97057450435237,0.2,0,40.94999999999891,368.4764285714286,356.78857142857134,50.805764592449464,48.90035878987805,0.5749894561353067,0.573725148034512,13952.206,14936.622,14712.365,14424.6976,10453.3979,,0.9993999116353397,2.723737438858138,23.98991893307883,0.2,0.9969995581766986,2.298238060983092,32.57573932425324,1,0.9987998232706794,1.3959439345128246,10.178750019117826,0.4,0.9990998674530096,1.9712705003363393,17.297245054179946,0.3,0.9993999116353397,2.484923539094989,24.97057450435237,0.2,0.9987998232706794,1.4168383689342394,10.769177496228846,0.4,0.9990998674530096,1.8950064820728452,18.10505650161748,0.3
2018-01-16,13607.04,13607.04,10162.0,11386.34,457725763.37,2018-01-16 00:00:00,13563.191972311324,13607.04,0,1,2.484923539094989,24.97057450435237,0.2,0,2220.7000000000007,280.22428571428566,515.41,35.220237582234475,50.805764592449464,0.9575696667486093,0.5994626826636801,13695.61,14604.526000000002,14604.494999999999,14511.4172,10545.2353,,1,2.723737438858138,23.98991893307883,0.2,1,2.298238060983092,32.57573932425324,1,1,1.3959439345128246,10.178750019117826,0.4,1,1.9712705003363393,17.297245054179946,0.3,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.3
2018-01-17,11386.34,11794.07,9222.0,11191.35,433168120.05,2018-01-17 00:00:00,11095.946023070786,11386.34,0,1,2.484923539094989,24.97057450435237,0.2,0,194.98999999999978,246.17571428571424,529.3378571428572,31.743572692381726,35.220237582234475,0.35539235455036844,0.5844919869481847,13324.112,14028.193,14405.5655,14544.9826,10613.1189,,1,2.723737438858138,23.98991893307883,0.2,1,2.298238060983092,32.57573932425324,1,1,1.3959439345128246,10.178750019117826,0.4,1,1.9712705003363393,17.297245054179946,0.3,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.3
2018-01-18,11191.35,12146.0,10693.0,11247.57,256082649.98,2018-01-18 00:00:00,11338.503196902884,11191.35,0,1,2.484923539094989,24.97057450435237,0.2,56.219999999999345,0,250.19142857142847,528.4842857142856,32.13037519745061,31.743572692381726,0.924189500834516,0.5822641707413616,12806.1,13534.926000000001,14241.6295,14571.433200000001,10677.385400000001,,1.0010047045262636,2.7264739901913124,23.913551260589237,0.2,1,2.298238060983092,32.57573932425324,1,1.0020094090525271,1.398748956891655,9.998262386296949,0.4,1.0015070567893953,1.9742413169276058,17.172607305837154,0.3,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.3
2018-01-19,11247.57,12050.39,11025.18,11552.0,151834406.42,2018-01-19 00:00:00,11073.675939699515,11247.57,0,1,2.484923539094989,24.97057450435237,0.2,304.4300000000003,0,144.48428571428562,528.4842857142856,21.469692917096523,32.13037519745061,0.9613076717107382,0.5987257751578565,12216.058,13159.684,14087.007999999998,14599.890999999998,10742.3682,,1,2.7264739901913124,23.913551260589237,0.2,1,2.298238060983092,32.57573932425324,1,1,1.398748956891655,9.998262386296949,0.4,1,1.9742413169276058,17.172607305837154,0.3,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.3
2018-01-20,11552.0,13052.12,11515.94,12775.99,128912075.53,2018-01-20 00:00:00,11720.704167171514,11552.0,0,1,2.484923539094989,24.97057450435237,0.2,1223.9899999999998,0,216.07857142857145,528.4842857142856,29.020863632351872,21.469692917096523,0.7030563082965726,0.6045933862769639,11796.86,12874.533,14032.607999999998,14631.9776,10809.6681,,1.0211909626038782,2.784250598557903,22.30120617069049,0.2,1,2.298238060983092,32.57573932425324,1,1.0211909626038782,1.4283897937293597,8.091038930240902,0.2,1.0211909626038782,2.01607739084565,15.417415124678408,0.2,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.2,1,1.8950064820728452,18.10505650161748,0.2
2018-01-21,12775.99,12791.88,11100.0,11558.87,137150604.64,2018-01-21 00:00:00,12842.631527820558,12775.99,0,1,2.484923539094989,24.97057450435237,0.6,0,1217.119999999999,216.07857142857145,542.1607142857143,28.497411766922433,29.020863632351872,0.20322555947842214,0.5907305562232087,11630.65,12663.130000000001,13977.407499999998,14670.6884,10882.978000000001,,0.9428402808706019,2.6251036163584747,26.74244740266683,0.6,1,2.298238060983092,32.57573932425324,1,0.9618935205804012,1.373958887451447,11.593365863722378,0.4,0.9523669007255016,1.9200453763424274,19.446345786938295,0.5,1,2.484923539094989,24.97057450435237,0.6,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.5
2018-01-22,11558.87,11910.78,10028.41,10808.99,186028930.55,2018-01-22 00:00:00,11313.065209675158,11558.87,0,1,2.484923539094989,24.97057450435237,0.2,0,749.880000000001,216.07857142857145,515.4357142857143,29.538530640940518,28.497411766922433,0.2806114619436282,0.578185574689048,11665.155999999999,12494.634,13883.180499999999,14684.425799999999,10942.030699999998,,1,2.6251036163584747,26.74244740266683,0.2,1,2.298238060983092,32.57573932425324,1,1,1.373958887451447,11.593365863722378,0.4,1,1.9200453763424274,19.446345786938295,0.3,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.3
2018-01-23,10808.99,11409.87,9927.54,10851.82,184369293.73,2018-01-23 00:00:00,10871.669915440065,10808.99,0,1,2.484923539094989,24.97057450435237,0.0,42.82999999999993,0,219.13785714285717,472.83000000000004,31.668791386883164,29.538530640940518,0.6016301122997121,0.5738930042339195,11588.684,12197.392,13689.683,14675.6056,10992.1077,,1,2.6251036163584747,26.74244740266683,0.0,1,2.298238060983092,32.57573932425324,1,1.0015849769497427,1.3761365806179517,11.453243386412035,0.4,1.0007924884748713,1.9215669901744088,19.382507944365674,0.2,1,2.484923539094989,24.97057450435237,0.0,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.2
2018-01-24,10851.82,11500.0,10488.13,11400.96,128825119.68,2018-01-24 00:00:00,10765.350689065863,10851.82,0,1,2.484923539094989,24.97057450435237,0.0,549.1399999999994,0,223.61142857142855,472.83000000000004,32.107714934493515,31.668791386883164,0.9711063211075213,0.5801425837090357,11509.534000000001,11862.795999999998,13474.492999999999,14660.3806,11043.828899999999,,1,2.6251036163584747,26.74244740266683,0.0,1,2.298238060983092,32.57573932425324,1,1,1.3761365806179517,11.453243386412035,0.4,1,1.9215669901744088,19.382507944365674,0.2,1,2.484923539094989,24.97057450435237,0.0,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.2
2018-01-25,11400.96,11741.82,10868.57,11155.54,115421975.03,2018-01-25 00:00:00,11547.87187216062,11400.96,0,1,2.484923539094989,24.97057450435237,0.2,0,245.41999999999825,223.61142857142855,372.7749999999999,37.494385830855116,32.107714934493515,0.4573024440908322,0.567760761223387,11479.326,11638.093,13287.357500000002,14654.8598,11100.3813,,0.995694748512406,2.613801885109059,27.057839589963994,0.2,1,2.298238060983092,32.57573932425324,1,0.991389497024812,1.364287352496276,12.215675497676575,0.4,0.993542122768609,1.909157746459969,19.9031258107636,0.3,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.3
2018-01-26,11155.54,11635.0,10263.32,11092.95,164020352.52,2018-01-26 00:00:00,10992.038423347009,11155.54,0,1,2.484923539094989,24.97057450435237,0.2,0,62.590000000000146,185.2128571428571,377.2457142857142,32.929155417160885,37.494385830855116,0.718958293723578,0.5841211577961959,11155.236,11392.943,12998.7345,14605.500600000001,11155.9636,,1,2.613801885109059,27.057839589963994,0.2,1,2.298238060983092,32.57573932425324,1,1,1.364287352496276,12.215675497676575,0.4,1,1.909157746459969,19.9031258107636,0.3,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.3
2018-01-27,11092.95,11630.47,10815.84,11446.54,116376809.52,2018-01-27 00:00:00,11553.054170944612,11092.95,0,1,2.484923539094989,24.97057450435237,0.2,353.59000000000015,0,180.72857142857134,377.2457142857142,32.39012550501559,32.929155417160885,0.9543698625704718,0.589270253693708,11062.052,11363.604000000001,12695.898500000001,14495.3598,11211.0726,,1.0063750400028848,2.630464976686245,26.59283039945317,0.2,1,2.298238060983092,32.57573932425324,1,1.0127500800057694,1.3816821253914628,11.096418337019525,0.4,1.009562560004327,1.927414181968218,19.13719464517,0.3,1,2.484923539094989,24.97057450435237,0.2,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.3
2018-01-28,11446.54,11989.15,11360.52,11685.58,116531522.53,2018-01-28 00:00:00,11113.195975225386,11446.54,0,1,2.484923539094989,24.97057450435237,0.6,239.03999999999905,0,197.802857142857,337.97499999999985,36.918818966815934,32.39012550501559,0.5659508056659008,0.5899112544691262,11189.562,11389.123,12462.0245,14408.2906,11268.551099999999,,1,2.630464976686245,26.59283039945317,0.6,1,2.298238060983092,32.57573932425324,1,1,1.3816821253914628,11.096418337019525,0.4,1,1.927414181968218,19.13719464517,0.5,1,2.484923539094989,24.97057450435237,0.6,1,1.4168383689342394,10.769177496228846,0.4,1,1.8950064820728452,18.10505650161748,0.5
